"Wahlkreisnummer 1994",AGS,Gebietskörperschaft,Wahlbezirksnummer,Wahlberechtigte,"darunter Wahlberechtigte mit Sperrvermerk",Wähler,Wahlbeteiligung,"Ungültige Zweitstimmen","Gültige Zweitstimmen",SPD,"Anteil SPD in %",CDU,"Anteil CDU in %",FDP,"Anteil FDP in %",BFWG,"Anteil BFWG in %",GRÜNE/B90,"Anteil GRÜNE/B90 in %",Bürger,"Anteil Bürger in %",DSU,"Anteil DSU in %",GRAUE,"Anteil GRAUE in %",REP,"Anteil REP in %",ÖDP,"Anteil ÖDP in %",PDS,"Anteil PDS in %",UWVB,"Anteil UWVB in %"
27,1207240806,Siethen,0011,457,18,237,"51,86",4,233,135,"57,94",24,"10,30",2,"0,86",1,"0,43",2,"0,86",0,"0,00",0,"0,00",1,"0,43",3,"1,29",0,"0,00",64,"27,47",1,"0,43"
27,1207241201,Sperenberg,0001,1171,21,696,"59,44",5,691,417,"60,35",121,"17,51",18,"2,60",0,"0,00",33,"4,78",4,"0,58",0,"0,00",2,"0,29",7,"1,01",1,"0,14",88,"12,74",0,"0,00"
27,1207241201,Sperenberg,0002,261,4,149,"57,09",0,149,97,"65,10",21,"14,09",7,"4,70",0,"0,00",4,"2,68",0,"0,00",0,"0,00",1,"0,67",3,"2,01",0,"0,00",15,"10,07",1,"0,67"
27,1207246006,Wietstock,0011,205,5,115,"56,10",0,115,66,"57,39",37,"32,17",2,"1,74",0,"0,00",1,"0,87",1,"0,87",0,"0,00",0,"0,00",2,"1,74",0,"0,00",5,"4,35",1,"0,87"
27,1207246811,Wünsdorf,0011,671,9,378,"56,33",4,374,229,"61,23",52,"13,90",4,"1,07",0,"0,00",13,"3,48",2,"0,53",0,"0,00",1,"0,27",6,"1,60",0,"0,00",66,"17,65",1,"0,27"
27,1207246811,Wünsdorf,0021,937,19,523,"55,82",6,517,327,"63,25",98,"18,96",9,"1,74",0,"0,00",12,"2,32",0,"0,00",4,"0,77",0,"0,00",11,"2,13",1,"0,19",54,"10,44",1,"0,19"
27,1207246811,Wünsdorf,0031,501,16,304,"60,68",6,298,190,"63,76",59,"19,80",2,"0,67",0,"0,00",7,"2,35",2,"0,67",0,"0,00",1,"0,34",7,"2,35",0,"0,00",30,"10,07",0,"0,00"
27,1207247611,Zossen,0011,1361,42,732,"53,78",5,727,409,"56,26",121,"16,64",21,"2,89",0,"0,00",22,"3,03",5,"0,69",0,"0,00",4,"0,55",6,"0,83",1,"0,14",136,"18,71",2,"0,28"
27,1207247611,Zossen,0021,735,39,375,"51,02",7,368,200,"54,35",72,"19,57",4,"1,09",2,"0,54",11,"2,99",6,"1,63",0,"0,00",2,"0,54",3,"0,82",1,"0,27",65,"17,66",2,"0,54"
27,1207247611,Zossen,0031,1286,48,586,"45,57",9,577,350,"60,66",104,"18,02",13,"2,25",2,"0,35",11,"1,91",3,"0,52",0,"0,00",1,"0,17",7,"1,21",6,"1,04",77,"13,34",3,"0,52"
27,1207247611,Zossen,0041,1315,36,708,"53,84",5,703,444,"63,16",99,"14,08",9,"1,28",1,"0,14",15,"2,13",7,"1,00",1,"0,14",0,"0,00",5,"0,71",2,"0,28",116,"16,50",4,"0,57"
28,"1,20E+09",Briefwahlbezirk,0901,0,0,595,"0,00",3,592,299,"50,51",72,"12,16",6,"1,01",1,"0,17",18,"3,04",3,"0,51",0,"0,00",5,"0,84",2,"0,34",7,"1,18",175,"29,56",4,"0,68"
28,"1,20E+09",Briefwahlbezirk,0902,0,0,637,"0,00",1,636,299,"47,01",89,"13,99",11,"1,73",0,"0,00",20,"3,14",1,"0,16",0,"0,00",6,"0,94",2,"0,31",1,"0,16",206,"32,39",1,"0,16"
28,"1,20E+09",Briefwahlbezirk,0903,0,0,689,"0,00",3,686,318,"46,36",85,"12,39",21,"3,06",1,"0,15",31,"4,52",3,"0,44",0,"0,00",5,"0,73",2,"0,29",3,"0,44",217,"31,63",0,"0,00"
28,"1,20E+09",Briefwahlbezirk,0904,0,0,623,"0,00",2,621,323,"52,01",83,"13,37",6,"0,97",0,"0,00",13,"2,09",4,"0,64",0,"0,00",1,"0,16",4,"0,64",3,"0,48",180,"28,99",4,"0,64"
28,1206102000,Bestensee,0043,1078,54,592,"54,92",7,585,326,"55,73",131,"22,39",5,"0,85",0,"0,00",8,"1,37",7,"1,20",0,"0,00",0,"0,00",10,"1,71",2,"0,34",94,"16,07",2,"0,34"
28,1206102000,Bestensee,0044,940,39,462,"49,15",4,458,187,"40,83",34,"7,42",4,"0,87",0,"0,00",11,"2,40",4,"0,87",0,"0,00",1,"0,22",7,"1,53",0,"0,00",208,"45,41",2,"0,44"
28,1206102000,Bestensee,0045,1190,62,611,"51,34",9,602,240,"39,87",55,"9,14",3,"0,50",2,"0,33",10,"1,66",5,"0,83",0,"0,00",2,"0,33",10,"1,66",0,"0,00",275,"45,68",0,"0,00"
28,1206102000,Bestensee,0046,645,17,338,"52,40",7,331,179,"54,08",60,"18,13",8,"2,42",0,"0,00",8,"2,42",3,"0,91",0,"0,00",0,"0,00",10,"3,02",2,"0,60",61,"18,43",0,"0,00"
28,1206105207,Brusendorf,0074,288,2,122,"42,36",2,120,66,"55,00",34,"28,33",2,"1,67",1,"0,83",2,"1,67",0,"0,00",1,"0,83",0,"0,00",3,"2,50",0,"0,00",11,"9,17",0,"0,00"
28,1206108009,Diepensee,0001,271,5,141,"52,03",0,141,85,"60,28",19,"13,48",1,"0,71",0,"0,00",5,"3,55",1,"0,71",0,"0,00",0,"0,00",2,"1,42",0,"0,00",28,"19,86",0,"0,00"
28,1206111200,Eichwalde,0012,909,68,508,"55,89",7,501,244,"48,70",90,"17,96",14,"2,79",1,"0,20",17,"3,39",5,"1,00",0,"0,00",2,"0,40",4,"0,80",9,"1,80",115,"22,95",0,"0,00"
28,1206111200,Eichwalde,0013,1008,51,619,"61,41",2,617,302,"48,95",90,"14,59",6,"0,97",0,"0,00",19,"3,08",4,"0,65",0,"0,00",0,"0,00",8,"1,30",6,"0,97",182,"29,50",0,"0,00"
28,1206111200,Eichwalde,0014,1004,74,637,"63,45",4,633,302,"47,71",100,"15,80",15,"2,37",0,"0,00",21,"3,32",4,"0,63",0,"0,00",2,"0,32",9,"1,42",11,"1,74",168,"26,54",1,"0,16"
28,1206111200,Eichwalde,0015,1071,73,675,"63,03",3,672,356,"52,98",103,"15,33",12,"1,79",0,"0,00",29,"4,32",3,"0,45",0,"0,00",3,"0,45",9,"1,34",5,"0,74",151,"22,47",1,"0,15"
28,1206114407,Gallun,0075,230,7,140,"60,87",2,138,71,"51,45",50,"36,23",1,"0,72",0,"0,00",4,"2,90",2,"1,45",0,"0,00",0,"0,00",4,"2,90",0,"0,00",5,"3,62",1,"0,72"
28,1206120809,Großziethen,0001,563,18,305,"54,17",6,299,174,"58,19",59,"19,73",3,"1,00",0,"0,00",7,"2,34",2,"0,67",3,"1,00",0,"0,00",3,"1,00",0,"0,00",46,"15,38",2,"0,67"
28,1206120809,Großziethen,0002,512,39,259,"50,59",13,246,140,"56,91",64,"26,02",3,"1,22",0,"0,00",5,"2,03",3,"1,22",0,"0,00",1,"0,41",3,"1,22",1,"0,41",26,"10,57",0,"0,00"
28,1206123611,Kablow,0027,613,14,361,"58,89",9,352,191,"54,26",74,"21,02",6,"1,70",0,"0,00",6,"1,70",6,"1,70",0,"0,00",2,"0,57",2,"0,57",1,"0,28",63,"17,90",1,"0,28"
28,1206124809,Kiekebusch,0001,120,1,68,"56,67",5,63,37,"58,73",10,"15,87",2,"3,17",0,"0,00",2,"3,17",0,"0,00",0,"0,00",0,"0,00",3,"4,76",2,"3,17",7,"11,11",0,"0,00"
28,1206126000,Königs Wusterhausen,0052,886,46,535,"60,38",4,531,302,"56,87",74,"13,94",16,"3,01",0,"0,00",14,"2,64",3,"0,56",0,"0,00",1,"0,19",10,"1,88",3,"0,56",108,"20,34",0,"0,00"
28,1206126000,Königs Wusterhausen,0053,1254,212,715,"57,02",12,703,364,"51,78",80,"11,38",7,"1,00",1,"0,14",31,"4,41",10,"1,42",0,"0,00",2,"0,28",13,"1,85",5,"0,71",190,"27,03",0,"0,00"
28,1206126000,Königs Wusterhausen,0054,1577,116,836,"53,01",8,828,413,"49,88",136,"16,43",16,"1,93",1,"0,12",23,"2,78",1,"0,12",0,"0,00",3,"0,36",23,"2,78",8,"0,97",202,"24,40",2,"0,24"
28,1206126000,Königs Wusterhausen,0055,982,57,621,"63,24",8,613,333,"54,32",114,"18,60",7,"1,14",0,"0,00",25,"4,08",7,"1,14",0,"0,00",3,"0,49",11,"1,79",4,"0,65",105,"17,13",4,"0,65"
28,1206126000,Königs Wusterhausen,0056,1015,62,611,"60,20",10,601,282,"46,92",50,"8,32",8,"1,33",1,"0,17",11,"1,83",4,"0,67",0,"0,00",5,"0,83",11,"1,83",1,"0,17",226,"37,60",2,"0,33"
28,1206126000,Königs Wusterhausen,0057,1679,130,987,"58,78",10,977,566,"57,93",105,"10,75",15,"1,54",0,"0,00",21,"2,15",6,"0,61",0,"0,00",4,"0,41",16,"1,64",4,"0,41",233,"23,85",7,"0,72"
28,1206126000,Königs Wusterhausen,0058,842,78,472,"56,06",7,465,243,"52,26",101,"21,72",8,"1,72",0,"0,00",20,"4,30",1,"0,22",0,"0,00",1,"0,22",17,"3,66",3,"0,65",71,"15,27",0,"0,00"
28,1206126000,Königs Wusterhausen,0059,1725,109,936,"54,26",10,926,431,"46,54",82,"8,86",12,"1,30",0,"0,00",34,"3,67",7,"0,76",0,"0,00",0,"0,00",13,"1,40",4,"0,43",343,"37,04",0,"0,00"
28,1206126000,Königs Wusterhausen,0060,1823,103,1059,"58,09",11,1048,506,"48,28",78,"7,44",13,"1,24",1,"0,10",24,"2,29",5,"0,48",0,"0,00",3,"0,29",12,"1,15",7,"0,67",399,"38,07",0,"0,00"
28,1206126000,Königs Wusterhausen,0061,1714,84,905,"52,80",12,893,458,"51,29",84,"9,41",11,"1,23",0,"0,00",32,"3,58",9,"1,01",0,"0,00",2,"0,22",23,"2,58",7,"0,78",265,"29,68",2,"0,22"
28,1206133207,Mittenwalde,0076,816,13,433,"53,06",9,424,258,"60,85",102,"24,06",8,"1,89",0,"0,00",8,"1,89",3,"0,71",0,"0,00",2,"0,47",8,"1,89",0,"0,00",35,"8,25",0,"0,00"
28,1206133207,Mittenwalde,0227,642,15,337,"52,49",12,325,199,"61,23",93,"28,62",3,"0,92",2,"0,62",6,"1,85",0,"0,00",1,"0,31",0,"0,00",4,"1,23",0,"0,00",17,"5,23",0,"0,00"
28,1206134007,Motzen,0077,571,13,363,"63,57",1,362,181,"50,00",95,"26,24",8,"2,21",0,"0,00",6,"1,66",2,"0,55",0,"0,00",0,"0,00",9,"2,49",0,"0,00",61,"16,85",0,"0,00"
28,1206136011,Niederlehme,0028,603,18,339,"56,22",2,337,203,"60,24",44,"13,06",15,"4,45",1,"0,30",11,"3,26",0,"0,00",0,"0,00",0,"0,00",4,"1,19",0,"0,00",58,"17,21",1,"0,30"
28,1206136011,Niederlehme,0029,637,28,336,"52,75",11,325,192,"59,08",52,"16,00",2,"0,62",1,"0,31",3,"0,92",0,"0,00",0,"0,00",0,"0,00",5,"1,54",0,"0,00",70,"21,54",0,"0,00"
28,1206136011,Niederlehme,0030,343,10,181,"52,77",2,179,111,"62,01",34,"18,99",4,"2,23",0,"0,00",2,"1,12",1,"0,56",0,"0,00",1,"0,56",2,"1,12",0,"0,00",24,"13,41",0,"0,00"
28,1206136011,Niederlehme,0031,625,23,292,"46,72",2,290,124,"42,76",37,"12,76",1,"0,34",0,"0,00",4,"1,38",0,"0,00",0,"0,00",0,"0,00",4,"1,38",0,"0,00",119,"41,03",1,"0,34"
28,1206139207,Ragow,0078,413,4,228,"55,21",1,227,109,"48,02",78,"34,36",3,"1,32",0,"0,00",7,"3,08",4,"1,76",1,"0,44",0,"0,00",11,"4,85",3,"1,32",11,"4,85",0,"0,00"
28,1206140809,Rotberg,0001,288,20,165,"57,29",1,164,74,"45,12",42,"25,61",3,"1,83",0,"0,00",16,"9,76",6,"3,66",0,"0,00",0,"0,00",1,"0,61",4,"2,44",18,"10,98",0,"0,00"
28,1206141607,Schenkendorf,0079,377,0,198,"52,52",3,195,108,"55,38",51,"26,15",4,"2,05",0,"0,00",5,"2,56",0,"0,00",1,"0,51",0,"0,00",5,"2,56",0,"0,00",21,"10,77",0,"0,00"
28,1206141607,Schenkendorf,0080,238,3,177,"74,37",2,175,108,"61,71",48,"27,43",1,"0,57",0,"0,00",2,"1,14",0,"0,00",0,"0,00",1,"0,57",1,"0,57",0,"0,00",12,"6,86",2,"1,14"
28,1206143209,Schönefeld,0001,684,31,412,"60,23",4,408,174,"42,65",26,"6,37",10,"2,45",1,"0,25",18,"4,41",2,"0,49",0,"0,00",3,"0,74",8,"1,96",1,"0,25",165,"40,44",0,"0,00"
28,1206143209,Schönefeld,0002,712,23,441,"61,94",7,434,219,"50,46",74,"17,05",5,"1,15",0,"0,00",9,"2,07",2,"0,46",0,"0,00",2,"0,46",2,"0,46",2,"0,46",119,"27,42",0,"0,00"
28,1206144400,Schulzendorf,0016,1214,62,699,"57,58",6,693,385,"55,56",106,"15,30",7,"1,01",0,"0,00",14,"2,02",21,"3,03",1,"0,14",4,"0,58",8,"1,15",8,"1,15",138,"19,91",1,"0,14"
28,1206144400,Schulzendorf,0017,1068,55,687,"64,33",5,682,380,"55,72",101,"14,81",7,"1,03",0,"0,00",28,"4,11",8,"1,17",0,"0,00",1,"0,15",3,"0,44",7,"1,03",144,"21,11",3,"0,44"
28,1206144400,Schulzendorf,0018,1161,33,734,"63,22",4,730,372,"50,96",143,"19,59",10,"1,37",0,"0,00",24,"3,29",14,"1,92",2,"0,27",0,"0,00",10,"1,37",4,"0,55",151,"20,68",0,"0,00"
28,1206144400,Schulzendorf,0019,1171,53,610,"52,09",5,605,338,"55,87",82,"13,55",5,"0,83",2,"0,33",21,"3,47",13,"2,15",0,"0,00",2,"0,33",4,"0,66",1,"0,17",136,"22,48",1,"0,17"
28,1206145209,Selchow,0001,270,8,138,"51,11",1,137,81,"59,12",33,"24,09",1,"0,73",0,"0,00",7,"5,11",0,"0,00",0,"0,00",1,"0,73",3,"2,19",0,"0,00",11,"8,03",0,"0,00"
28,1206146011,Senzig,0032,833,25,456,"54,74",5,451,242,"53,66",119,"26,39",11,"2,44",1,"0,22",10,"2,22",3,"0,67",0,"0,00",1,"0,22",3,"0,67",0,"0,00",60,"13,30",1,"0,22"
28,1206146011,Senzig,0033,411,5,223,"54,26",3,220,119,"54,09",55,"25,00",1,"0,45",0,"0,00",7,"3,18",3,"1,36",0,"0,00",3,"1,36",1,"0,45",1,"0,45",30,"13,64",0,"0,00"
28,1206146011,Senzig,0034,458,16,248,"54,15",3,245,127,"51,84",47,"19,18",3,"1,22",1,"0,41",10,"4,08",2,"0,82",0,"0,00",2,"0,82",7,"2,86",3,"1,22",43,"17,55",0,"0,00"
28,1206148407,Telz,0081,230,7,143,"62,17",5,138,76,"55,07",36,"26,09",3,"2,17",0,"0,00",5,"3,62",0,"0,00",0,"0,00",1,"0,72",5,"3,62",0,"0,00",12,"8,70",0,"0,00"
28,1206149607,Töpchin,0082,560,9,307,"54,82",6,301,174,"57,81",64,"21,26",5,"1,66",1,"0,33",5,"1,66",1,"0,33",0,"0,00",1,"0,33",8,"2,66",1,"0,33",41,"13,62",0,"0,00"
28,1206152009,Waltersdorf,0001,408,5,220,"53,92",4,216,135,"62,50",29,"13,43",1,"0,46",0,"0,00",8,"3,70",1,"0,46",2,"0,93",0,"0,00",3,"1,39",0,"0,00",37,"17,13",0,"0,00"
28,1206152009,Waltersdorf,0002,260,7,172,"66,15",4,168,85,"50,60",37,"22,02",3,"1,79",0,"0,00",4,"2,38",5,"2,98",0,"0,00",0,"0,00",5,"2,98",0,"0,00",29,"17,26",0,"0,00"
28,1206152809,Waßmannsdorf,0001,458,6,223,"48,69",3,220,118,"53,64",48,"21,82",5,"2,27",0,"0,00",7,"3,18",2,"0,91",0,"0,00",1,"0,45",4,"1,82",2,"0,91",33,"15,00",0,"0,00"
28,1206153611,Wernsdorf,0041,605,18,366,"60,50",3,363,202,"55,65",111,"30,58",4,"1,10",3,"0,83",5,"1,38",2,"0,55",0,"0,00",0,"0,00",4,"1,10",1,"0,28",31,"8,54",0,"0,00"
28,1206153611,Wernsdorf,0042,258,17,168,"65,12",0,168,91,"54,17",29,"17,26",3,"1,79",0,"0,00",3,"1,79",1,"0,60",1,"0,60",0,"0,00",2,"1,19",0,"0,00",38,"22,62",0,"0,00"
28,1206154000,Wildau,0047,1644,71,921,"56,02",10,911,565,"62,02",111,"12,18",13,"1,43",1,"0,11",23,"2,52",4,"0,44",1,"0,11",4,"0,44",7,"0,77",3,"0,33",177,"19,43",2,"0,22"
28,1206154000,Wildau,0048,1471,77,975,"66,28",6,969,591,"60,99",100,"10,32",14,"1,44",0,"0,00",15,"1,55",7,"0,72",0,"0,00",2,"0,21",16,"1,65",10,"1,03",212,"21,88",2,"0,21"
28,1206154000,Wildau,0049,957,77,602,"62,90",5,597,306,"51,26",83,"13,90",20,"3,35",1,"0,17",16,"2,68",9,"1,51",0,"0,00",3,"0,50",8,"1,34",8,"1,34",141,"23,62",2,"0,34"
28,1206154000,Wildau,0050,1569,95,883,"56,28",12,871,529,"60,73",127,"14,58",9,"1,03",1,"0,11",24,"2,76",12,"1,38",0,"0,00",6,"0,69",21,"2,41",7,"0,80",133,"15,27",2,"0,23"
28,1206154000,Wildau,0051,245,19,163,"66,53",5,158,109,"68,99",19,"12,03",6,"3,80",0,"0,00",3,"1,90",2,"1,27",0,"0,00",0,"0,00",0,"0,00",0,"0,00",19,"12,03",0,"0,00"
28,1206156411,Zeesen,0035,827,39,481,"58,16",7,474,282,"59,49",89,"18,78",5,"1,05",0,"0,00",10,"2,11",2,"0,42",0,"0,00",1,"0,21",6,"1,27",0,"0,00",78,"16,46",1,"0,21"
28,1206156411,Zeesen,0036,398,11,224,"56,28",2,222,137,"61,71",40,"18,02",0,"0,00",1,"0,45",4,"1,80",1,"0,45",0,"0,00",1,"0,45",3,"1,35",0,"0,00",35,"15,77",0,"0,00"
28,1206156411,Zeesen,0037,515,10,323,"62,72",6,317,165,"52,05",70,"22,08",4,"1,26",2,"0,63",10,"3,15",5,"1,58",1,"0,32",1,"0,32",4,"1,26",0,"0,00",55,"17,35",0,"0,00"
28,1206156811,Zernsdorf,0038,787,40,382,"48,54",4,378,213,"56,35",52,"13,76",12,"3,17",1,"0,26",17,"4,50",5,"1,32",0,"0,00",0,"0,00",4,"1,06",1,"0,26",71,"18,78",2,"0,53"
28,1206156811,Zernsdorf,0039,711,30,414,"58,23",6,408,225,"55,15",58,"14,22",8,"1,96",0,"0,00",19,"4,66",1,"0,25",0,"0,00",5,"1,23",10,"2,45",1,"0,25",81,"19,85",0,"0,00"
28,1206156811,Zernsdorf,0040,209,8,110,"52,63",0,110,57,"51,82",20,"18,18",5,"4,55",0,"0,00",5,"4,55",1,"0,91",0,"0,00",1,"0,91",0,"0,00",0,"0,00",20,"18,18",1,"0,91"
28,1206157200,Zeuthen,0001,799,69,503,"62,95",7,496,217,"43,75",57,"11,49",9,"1,81",0,"0,00",18,"3,63",6,"1,21",0,"0,00",2,"0,40",6,"1,21",3,"0,60",178,"35,89",0,"0,00"
28,1206157200,Zeuthen,0002,606,34,393,"64,85",2,391,215,"54,99",45,"11,51",13,"3,32",0,"0,00",10,"2,56",9,"2,30",0,"0,00",0,"0,00",4,"1,02",5,"1,28",87,"22,25",3,"0,77"
28,1206157200,Zeuthen,0003,926,60,581,"62,74",6,575,324,"56,35",96,"16,70",11,"1,91",2,"0,35",18,"3,13",5,"0,87",0,"0,00",1,"0,17",5,"0,87",6,"1,04",106,"18,43",1,"0,17"
28,1206157200,Zeuthen,0004,1294,138,731,"56,49",8,723,354,"48,96",91,"12,59",20,"2,77",0,"0,00",28,"3,87",7,"0,97",0,"0,00",8,"1,11",9,"1,24",7,"0,97",197,"27,25",2,"0,28"
28,1206157200,Zeuthen,0005,992,46,557,"56,15",10,547,302,"55,21",88,"16,09",7,"1,28",0,"0,00",22,"4,02",5,"0,91",1,"0,18",1,"0,18",12,"2,19",15,"2,74",94,"17,18",0,"0,00"
28,1206157200,Zeuthen,0006,912,73,558,"61,18",8,550,271,"49,27",80,"14,55",12,"2,18",4,"0,73",21,"3,82",8,"1,45",0,"0,00",1,"0,18",5,"0,91",9,"1,64",139,"25,27",0,"0,00"
28,1206157200,Zeuthen,0007,687,36,443,"64,48",0,443,232,"52,37",65,"14,67",8,"1,81",0,"0,00",25,"5,64",8,"1,81",0,"0,00",1,"0,23",7,"1,58",5,"1,13",92,"20,77",0,"0,00"
29,"1,20E+09",Briefwahlbezirk,0905,0,0,691,"0,00",2,689,410,"59,51",109,"15,82",17,"2,47",1,"0,15",21,"3,05",3,"0,44",0,"0,00",2,"0,29",6,"0,87",1,"0,15",116,"16,84",3,"0,44"
29,"1,20E+09",Briefwahlbezirk,0906,0,0,670,"0,00",2,668,375,"56,14",129,"19,31",25,"3,74",4,"0,60",21,"3,14",0,"0,00",1,"0,15",0,"0,00",3,"0,45",0,"0,00",109,"16,32",1,"0,15"
29,1206100410,Alt Zauche,0133,325,5,185,"56,92",1,184,103,"55,98",60,"32,61",4,"2,17",0,"0,00",1,"0,54",0,"0,00",0,"0,00",0,"0,00",2,"1,09",0,"0,00",14,"7,61",0,"0,00"
29,1206100806,Alt-Schadow,0101,212,2,138,"65,09",3,135,77,"57,04",34,"25,19",3,"2,22",0,"0,00",1,"0,74",2,"1,48",1,"0,74",0,"0,00",3,"2,22",0,"0,00",14,"10,37",0,"0,00"
29,1206101203,Beesdau,0001,203,0,141,"69,46",6,135,86,"63,70",20,"14,81",2,"1,48",0,"0,00",2,"1,48",0,"0,00",1,"0,74",0,"0,00",3,"2,22",0,"0,00",21,"15,56",0,"0,00"
29,1206101605,Bergen,0186,67,2,49,"73,13",1,48,33,"68,75",7,"14,58",3,"6,25",0,"0,00",2,"4,17",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",3,"6,25",0,"0,00"
29,1206102406,Biebersdorf,0102,305,5,174,"57,05",5,169,89,"52,66",54,"31,95",2,"1,18",0,"0,00",7,"4,14",0,"0,00",0,"0,00",2,"1,18",1,"0,59",0,"0,00",14,"8,28",0,"0,00"
29,1206102801,Bindow,0068,475,16,289,"60,84",17,272,179,"65,81",49,"18,01",7,"2,57",0,"0,00",5,"1,84",1,"0,37",0,"0,00",1,"0,37",2,"0,74",0,"0,00",28,"10,29",0,"0,00"
29,1206103204,Blasdorf,0154,69,0,50,"72,46",0,50,27,"54,00",8,"16,00",0,"0,00",0,"0,00",1,"2,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",14,"28,00",0,"0,00"
29,1206103601,Blossin,0064,173,3,120,"69,36",2,118,68,"57,63",21,"17,80",4,"3,39",1,"0,85",4,"3,39",0,"0,00",1,"0,85",0,"0,00",0,"0,00",0,"0,00",19,"16,10",0,"0,00"
29,1206104003,Bornsdorf,0001,266,0,155,"58,27",5,150,90,"60,00",22,"14,67",8,"5,33",0,"0,00",7,"4,67",1,"0,67",2,"1,33",0,"0,00",1,"0,67",0,"0,00",19,"12,67",0,"0,00"
29,1206104408,Briesen,0083,296,10,154,"52,03",0,154,77,"50,00",46,"29,87",5,"3,25",0,"0,00",5,"3,25",0,"0,00",0,"0,00",0,"0,00",1,"0,65",0,"0,00",19,"12,34",1,"0,65"
29,1206104810,Briesensee,0134,191,10,113,"59,16",3,110,58,"52,73",31,"28,18",3,"2,73",1,"0,91",3,"2,73",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",14,"12,73",0,"0,00"
29,1206105610,Butzen,0135,177,2,119,"67,23",0,119,58,"48,74",42,"35,29",1,"0,84",0,"0,00",4,"3,36",1,"0,84",0,"0,00",1,"0,84",0,"0,00",0,"0,00",12,"10,08",0,"0,00"
29,1206106010,Byhleguhre,0136,538,5,296,"55,02",5,291,131,"45,02",118,"40,55",5,"1,72",1,"0,34",9,"3,09",2,"0,69",0,"0,00",1,"0,34",5,"1,72",0,"0,00",15,"5,15",4,"1,37"
29,1206106410,Byhlen,0137,144,0,100,"69,44",1,99,50,"50,51",34,"34,34",2,"2,02",0,"0,00",0,"0,00",2,"2,02",0,"0,00",1,"1,01",4,"4,04",0,"0,00",6,"6,06",0,"0,00"
29,1206106805,Cahnsdorf,0187,406,7,232,"57,14",2,230,149,"64,78",51,"22,17",2,"0,87",0,"0,00",4,"1,74",4,"1,74",0,"0,00",0,"0,00",3,"1,30",0,"0,00",17,"7,39",0,"0,00"
29,1206107210,Caminchen,0138,161,0,113,"70,19",4,109,65,"59,63",33,"30,28",4,"3,67",0,"0,00",0,"0,00",1,"0,92",0,"0,00",0,"0,00",1,"0,92",0,"0,00",5,"4,59",0,"0,00"
29,1206107601,Dannenreich,0069,208,1,141,"67,79",4,137,70,"51,09",46,"33,58",3,"2,19",0,"0,00",2,"1,46",1,"0,73",2,"1,46",1,"0,73",1,"0,73",0,"0,00",11,"8,03",0,"0,00"
29,1206108404,Doberburg,0155,102,0,64,"62,75",0,64,35,"54,69",19,"29,69",2,"3,13",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",8,"12,50",0,"0,00"
29,1206108801,Dolgenbrodt,0073,233,5,168,"72,10",3,165,88,"53,33",21,"12,73",2,"1,21",0,"0,00",3,"1,82",0,"0,00",0,"0,00",0,"0,00",8,"4,85",0,"0,00",43,"26,06",0,"0,00"
29,1206109206,Dollgen,0103,111,3,69,"62,16",2,67,29,"43,28",23,"34,33",2,"2,99",0,"0,00",3,"4,48",0,"0,00",0,"0,00",0,"0,00",3,"4,48",0,"0,00",7,"10,45",0,"0,00"
29,1206109605,Drahnsdorf,0178,267,1,163,"61,05",6,157,89,"56,69",34,"21,66",2,"1,27",0,"0,00",4,"2,55",1,"0,64",1,"0,64",0,"0,00",1,"0,64",1,"0,64",24,"15,29",0,"0,00"
29,1206109605,Drahnsdorf,0179,126,0,94,"74,60",0,94,79,"84,04",3,"3,19",0,"0,00",2,"2,13",2,"2,13",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",8,"8,51",0,"0,00"
29,1206110005,Duben,0188,438,7,250,"57,08",4,246,143,"58,13",72,"29,27",1,"0,41",0,"0,00",4,"1,63",0,"0,00",0,"0,00",0,"0,00",4,"1,63",1,"0,41",20,"8,13",1,"0,41"
29,1206110406,Dürrenhofe,0104,197,4,127,"64,47",1,126,84,"66,67",23,"18,25",0,"0,00",0,"0,00",5,"3,97",0,"0,00",3,"2,38",0,"0,00",1,"0,79",0,"0,00",9,"7,14",1,"0,79"
29,1206110805,Egsdorf,0190,132,1,79,"59,85",1,78,57,"73,08",10,"12,82",1,"1,28",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",3,"3,85",0,"0,00",7,"8,97",0,"0,00"
29,1206111603,Falkenberg,0001,161,1,109,"67,70",1,108,72,"66,67",18,"16,67",4,"3,70",0,"0,00",1,"0,93",2,"1,85",0,"0,00",0,"0,00",0,"0,00",0,"0,00",11,"10,19",0,"0,00"
29,1206112002,Falkenhain,0200,131,0,88,"67,18",1,87,50,"57,47",25,"28,74",1,"1,15",0,"0,00",2,"2,30",2,"2,30",0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,"8,05",0,"0,00"
29,1206112002,Falkenhain,0201,45,0,37,"82,22",1,36,27,"75,00",4,"11,11",0,"0,00",0,"0,00",1,"2,78",0,"0,00",0,"0,00",0,"0,00",2,"5,56",0,"0,00",2,"5,56",0,"0,00"
