KreisNr,GemeindeNr,Gemeindename,Wahlbezirksart,Wahlbezirk,Landtagswahlkreis,Bundestagswahlkreis,Wahlberechtigte,Waehler,Ungueltig,Gueltig,SPD,LINKE,CDU,DVU,GRÜNE/B90,FDP,50Plus,DKP,REP,Die-Volksinitiative,NPD,RRP,FREIE_WÄHLER,FAMILIE,Freie_Union,Wagenitz,Leonhardt,Wolf,Stumpf,Gohlke,Lange,Noack,Selbitz,Häschel
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0019,27,63,1212,783,22,761,218,223,159,0,61,79,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0020,27,63,1383,857,28,829,233,240,173,0,67,102,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0021,27,63,1292,806,27,779,197,251,180,0,48,70,0,0,0,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0022,27,63,755,419,18,401,110,93,82,0,25,59,0,0,0,0,19,0,13,0,0,0,0,0,0,0,0,0,0,0
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0023,27,63,1061,651,20,631,167,164,150,0,60,55,0,0,0,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0024,27,63,750,454,9,445,121,142,90,0,27,50,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0025,27,63,828,511,16,495,149,151,90,0,39,40,0,0,0,0,21,0,5,0,0,0,0,0,0,0,0,0,0,0
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0026,27,63,1253,799,20,779,232,203,182,0,73,79,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0027,27,63,840,531,13,518,140,182,99,0,27,32,0,0,0,0,24,0,14,0,0,0,0,0,0,0,0,0,0,0
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0028,27,63,1026,702,15,687,221,186,131,0,61,61,0,0,0,0,18,0,9,0,0,0,0,0,0,0,0,0,0,0
61,12061260,Königs Wusterhausen  ,Wahlbezirk,0029,27,63,738,455,20,435,114,135,94,0,40,35,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0
61,12061927,Briefwahl für LTW 27 im Kreis 61,Briefwahlbezirk,9001,27,63,0,853,6,847,224,255,147,0,85,111,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0
61,12061927,Briefwahl für LTW 27 im Kreis 61,Briefwahlbezirk,9002,27,63,0,593,6,587,144,255,77,0,47,44,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0
61,12061927,Briefwahl für LTW 27 im Kreis 61,Briefwahlbezirk,9003,27,63,0,885,8,877,224,222,174,0,107,115,0,0,0,0,10,0,25,0,0,0,0,0,0,0,0,0,0,0
61,12061927,Briefwahl für LTW 27 im Kreis 61,Briefwahlbezirk,9004,27,63,0,782,12,770,178,218,164,0,88,98,0,0,0,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0
61,12061020,Bestensee  ,Wahlbezirk,0001,26,63,1185,772,32,740,283,179,158,0,37,38,0,0,0,0,25,0,20,0,0,0,0,0,0,0,0,0,0,0
61,12061020,Bestensee  ,Wahlbezirk,0002,26,63,1219,662,16,646,198,241,115,0,27,28,0,0,0,0,30,0,7,0,0,0,0,0,0,0,0,0,0,0
61,12061020,Bestensee  ,Wahlbezirk,0003,26,63,1223,636,27,609,195,194,129,0,20,31,0,0,0,0,21,0,19,0,0,0,0,0,0,0,0,0,0,0
61,12061020,Bestensee  ,Wahlbezirk,0004,26,63,1260,830,16,814,317,178,189,0,29,49,0,0,0,0,33,0,19,0,0,0,0,0,0,0,0,0,0,0
61,12061020,Bestensee  ,Wahlbezirk,0005,26,63,714,444,13,431,155,116,94,0,20,24,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0
61,12061112,Eichwalde  ,Wahlbezirk,0001,26,63,1076,688,15,673,177,200,129,0,78,32,0,0,0,0,41,0,16,0,0,0,0,0,0,0,0,0,0,0
61,12061112,Eichwalde  ,Wahlbezirk,0002,26,63,1170,722,16,706,216,217,135,0,89,26,0,0,0,0,17,0,6,0,0,0,0,0,0,0,0,0,0,0
61,12061112,Eichwalde  ,Wahlbezirk,0003,26,63,1020,647,15,632,189,181,120,0,59,32,0,0,0,0,38,0,13,0,0,0,0,0,0,0,0,0,0,0
61,12061112,Eichwalde  ,Wahlbezirk,0004,26,63,816,627,13,614,178,169,111,0,65,42,0,0,0,0,11,0,38,0,0,0,0,0,0,0,0,0,0,0
61,12061112,Eichwalde  ,Wahlbezirk,0005,26,63,978,647,12,635,201,192,83,0,88,24,0,0,0,0,29,0,18,0,0,0,0,0,0,0,0,0,0,0
61,12061332,Mittenwalde  ,Wahlbezirk,0001,26,63,969,610,16,594,185,170,151,0,26,23,0,0,0,0,25,0,14,0,0,0,0,0,0,0,0,0,0,0
61,12061332,Mittenwalde  ,Wahlbezirk,0002,26,63,896,503,22,481,158,126,129,0,20,23,0,0,0,0,17,0,8,0,0,0,0,0,0,0,0,0,0,0
61,12061332,Mittenwalde  ,Wahlbezirk,0003,26,63,335,194,10,184,49,28,61,0,10,26,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
61,12061332,Mittenwalde  ,Wahlbezirk,0004,26,63,697,429,10,419,124,58,155,0,24,37,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0,0,0,0
61,12061332,Mittenwalde  ,Wahlbezirk,0005,26,63,696,422,20,402,129,63,129,0,16,39,0,0,0,0,19,0,7,0,0,0,0,0,0,0,0,0,0,0
61,12061332,Mittenwalde  ,Wahlbezirk,0006,26,63,520,326,13,313,108,58,95,0,18,21,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0
61,12061332,Mittenwalde  ,Wahlbezirk,0007,26,63,508,320,10,310,106,96,46,0,16,14,0,0,0,0,24,0,8,0,0,0,0,0,0,0,0,0,0,0
61,12061332,Mittenwalde  ,Wahlbezirk,0008,26,63,451,310,7,303,111,81,55,0,25,16,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0
61,12061332,Mittenwalde  ,Wahlbezirk,0009,26,63,344,233,18,215,67,35,81,0,6,13,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0
61,12061332,Mittenwalde  ,Wahlbezirk,0010,26,63,564,286,13,273,96,60,77,0,8,12,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0
61,12061332,Mittenwalde  ,Wahlbezirk,0011,26,63,519,311,5,306,103,80,76,0,7,21,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0
61,12061332,Mittenwalde  ,Wahlbezirk,0012,26,63,718,445,14,431,152,121,93,0,18,12,0,0,0,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0
61,12061433,Schönefeld  ,Wahlbezirk,0001,26,63,994,565,22,543,152,151,123,0,31,37,0,0,0,0,34,0,15,0,0,0,0,0,0,0,0,0,0,0
61,12061433,Schönefeld  ,Wahlbezirk,0002,26,63,555,326,12,314,104,64,68,0,29,33,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0
61,12061433,Schönefeld  ,Wahlbezirk,0003,26,63,607,305,9,296,108,62,66,0,19,13,0,0,0,0,19,0,9,0,0,0,0,0,0,0,0,0,0,0
61,12061433,Schönefeld  ,Wahlbezirk,0004,26,63,1020,546,16,530,192,184,87,0,16,32,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0
61,12061433,Schönefeld  ,Wahlbezirk,0005,26,63,1397,744,21,723,229,180,156,0,37,69,0,0,0,0,25,0,27,0,0,0,0,0,0,0,0,0,0,0
61,12061433,Schönefeld  ,Wahlbezirk,0006,26,63,1005,585,24,561,181,58,212,0,50,44,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0
61,12061433,Schönefeld  ,Wahlbezirk,0007,26,63,1023,640,25,615,174,68,242,0,47,59,0,0,0,0,19,0,6,0,0,0,0,0,0,0,0,0,0,0
61,12061433,Schönefeld  ,Wahlbezirk,0008,26,63,1006,645,20,625,197,73,209,0,59,59,0,0,0,0,22,0,6,0,0,0,0,0,0,0,0,0,0,0
61,12061433,Schönefeld  ,Wahlbezirk,0009,26,63,1088,632,29,603,196,71,217,0,38,52,0,0,0,0,18,0,11,0,0,0,0,0,0,0,0,0,0,0
61,12061433,Schönefeld  ,Wahlbezirk,0010,26,63,1102,648,17,631,212,58,218,0,44,65,0,0,0,0,26,0,8,0,0,0,0,0,0,0,0,0,0,0
61,12061444,Schulzendorf  ,Wahlbezirk,0001,26,63,1445,885,26,859,218,315,172,0,59,24,0,0,0,0,42,0,29,0,0,0,0,0,0,0,0,0,0,0
61,12061444,Schulzendorf  ,Wahlbezirk,0002,26,63,1253,804,12,792,226,305,134,0,51,28,0,0,0,0,33,0,15,0,0,0,0,0,0,0,0,0,0,0
61,12061444,Schulzendorf  ,Wahlbezirk,0003,26,63,1336,912,24,888,240,333,178,0,47,31,0,0,0,0,30,0,29,0,0,0,0,0,0,0,0,0,0,0
61,12061444,Schulzendorf  ,Wahlbezirk,0004,26,63,1314,817,17,800,301,190,147,0,52,42,0,0,0,0,39,0,29,0,0,0,0,0,0,0,0,0,0,0
61,12061444,Schulzendorf  ,Wahlbezirk,0005,26,63,1183,726,21,705,250,202,131,0,44,29,0,0,0,0,37,0,12,0,0,0,0,0,0,0,0,0,0,0
61,12061540,Wildau  ,Wahlbezirk,0001,26,63,1193,798,18,780,283,207,167,0,55,35,0,0,0,0,19,0,14,0,0,0,0,0,0,0,0,0,0,0
61,12061540,Wildau  ,Wahlbezirk,0002,26,63,1284,780,19,761,236,259,144,0,40,36,0,0,0,0,29,0,17,0,0,0,0,0,0,0,0,0,0,0
61,12061540,Wildau  ,Wahlbezirk,0003,26,63,1182,739,18,721,263,215,153,0,48,20,0,0,0,0,17,0,5,0,0,0,0,0,0,0,0,0,0,0
61,12061540,Wildau  ,Wahlbezirk,0004,26,63,1144,651,16,635,252,209,92,0,22,26,0,0,0,0,22,0,12,0,0,0,0,0,0,0,0,0,0,0
61,12061540,Wildau  ,Wahlbezirk,0005,26,63,1140,728,32,696,297,227,81,0,25,22,0,0,0,0,30,0,14,0,0,0,0,0,0,0,0,0,0,0
61,12061540,Wildau  ,Wahlbezirk,0006,26,63,1151,696,21,675,274,183,124,0,29,36,0,0,0,0,18,0,11,0,0,0,0,0,0,0,0,0,0,0
61,12061540,Wildau  ,Wahlbezirk,0007,26,63,2452,678,33,645,248,207,105,0,24,22,0,0,0,0,30,0,9,0,0,0,0,0,0,0,0,0,0,0
61,12061572,Zeuthen  ,Wahlbezirk,0009,26,63,968,574,17,557,206,196,72,0,38,26,0,0,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0
61,12061572,Zeuthen  ,Wahlbezirk,0010,26,63,1013,596,15,581,192,139,139,0,38,46,0,0,0,0,18,0,9,0,0,0,0,0,0,0,0,0,0,0
61,12061572,Zeuthen  ,Wahlbezirk,0011,26,63,881,529,13,516,189,126,100,0,38,37,0,0,0,0,15,0,11,0,0,0,0,0,0,0,0,0,0,0
61,12061572,Zeuthen  ,Wahlbezirk,0012,26,63,874,456,10,446,170,128,89,0,31,16,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0
61,12061572,Zeuthen  ,Wahlbezirk,0013,26,63,982,659,10,649,237,184,115,0,53,29,0,0,0,0,18,0,13,0,0,0,0,0,0,0,0,0,0,0
61,12061572,Zeuthen  ,Wahlbezirk,0014,26,63,873,558,18,540,233,146,72,0,33,25,0,0,0,0,19,0,12,0,0,0,0,0,0,0,0,0,0,0
61,12061572,Zeuthen  ,Wahlbezirk,0015,26,63,902,593,11,582,234,142,117,0,34,30,0,0,0,0,19,0,6,0,0,0,0,0,0,0,0,0,0,0
61,12061572,Zeuthen  ,Wahlbezirk,0016,26,63,787,481,10,471,187,118,79,0,37,28,0,0,0,0,18,0,4,0,0,0,0,0,0,0,0,0,0,0
61,12061572,Zeuthen  ,Wahlbezirk,0017,26,63,779,508,6,502,211,121,94,0,37,20,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0
61,12061572,Zeuthen  ,Wahlbezirk,0018,26,63,776,502,7,495,196,119,101,0,47,16,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0
61,12061926,Briefwahl für LTW 26 im Kreis 61,Briefwahlbezirk,9001,26,63,0,728,9,719,213,277,112,0,49,37,0,0,0,0,13,0,18,0,0,0,0,0,0,0,0,0,0,0
61,12061926,Briefwahl für LTW 26 im Kreis 61,Briefwahlbezirk,9002,26,63,0,901,8,893,245,305,143,0,126,44,0,0,0,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0
61,12061926,Briefwahl für LTW 26 im Kreis 61,Briefwahlbezirk,9011,26,63,0,606,11,595,177,137,185,0,49,30,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0
61,12061926,Briefwahl für LTW 26 im Kreis 61,Briefwahlbezirk,9013,26,63,0,602,38,564,140,155,159,0,40,49,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0
61,12061926,Briefwahl für LTW 26 im Kreis 61,Briefwahlbezirk,9014,26,63,0,544,8,536,119,66,210,0,45,72,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0
61,12061926,Briefwahl für LTW 26 im Kreis 61,Briefwahlbezirk,9015,26,63,0,969,14,955,258,338,171,0,89,29,0,0,0,0,19,0,51,0,0,0,0,0,0,0,0,0,0,0
61,12061926,Briefwahl für LTW 26 im Kreis 61,Briefwahlbezirk,9017,26,63,0,846,13,833,307,241,173,0,59,27,0,0,0,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0
61,12061926,Briefwahl für LTW 26 im Kreis 61,Briefwahlbezirk,9018,26,63,0,814,8,806,268,228,180,0,78,32,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0
61,12061926,Briefwahl für LTW 26 im Kreis 61,Briefwahlbezirk,9019,26,63,0,591,3,588,208,157,120,0,60,21,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0
72,12072014,Baruth/Mark  ,Wahlbezirk,0001,25,63,133,76,1,75,33,11,12,0,2,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,9,0,0
72,12072014,Baruth/Mark  ,Wahlbezirk,0002,25,63,190,111,6,105,33,24,19,0,2,10,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,4,0,0
72,12072014,Baruth/Mark  ,Wahlbezirk,0003,25,63,118,77,6,71,25,17,15,0,0,9,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072014,Baruth/Mark  ,Wahlbezirk,0004,25,63,253,167,9,158,68,52,19,0,3,5,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,3,0,0
72,12072014,Baruth/Mark  ,Wahlbezirk,0005,25,63,252,156,6,150,48,38,32,0,5,12,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,6,0,0
72,12072014,Baruth/Mark  ,Wahlbezirk,0006,25,63,178,112,3,109,44,31,13,0,3,5,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,4,0,0
72,12072014,Baruth/Mark  ,Wahlbezirk,0007,25,63,64,28,0,28,9,11,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,12072014,Baruth/Mark  ,Wahlbezirk,0008,25,63,171,112,2,110,40,29,26,0,5,5,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0
72,12072014,Baruth/Mark  ,Wahlbezirk,0009,25,63,313,207,9,198,85,47,34,0,5,11,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,4,0,0
72,12072014,Baruth/Mark  ,Wahlbezirk,0010,25,63,448,305,14,291,98,114,54,0,11,9,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
72,12072014,Baruth/Mark  ,Wahlbezirk,0011,25,63,141,92,3,89,21,37,17,0,3,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0
72,12072014,Baruth/Mark  ,Wahlbezirk,0012,25,63,558,279,9,270,113,59,46,0,15,12,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,11,0,0
72,12072014,Baruth/Mark  ,Wahlbezirk,0013,25,63,474,236,10,226,84,68,41,0,8,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,0,0
72,12072014,Baruth/Mark  ,Wahlbezirk,0014,25,63,433,247,3,244,90,63,50,0,9,8,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,8,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0001,25,63,913,535,26,509,152,148,75,0,56,21,0,0,0,0,10,0,21,0,0,0,0,0,0,0,0,26,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0002,25,63,812,509,22,487,118,121,104,0,38,31,0,0,0,0,11,0,18,0,0,0,0,0,0,0,0,46,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0003,25,63,783,498,10,488,108,122,74,0,57,33,0,0,0,0,18,0,19,0,0,0,0,0,0,0,0,57,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0004,25,63,790,518,16,502,135,108,113,0,52,31,0,0,0,0,14,0,25,0,0,0,0,0,0,0,0,24,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0005,25,63,941,499,21,478,107,163,88,0,29,27,0,0,0,0,33,0,17,0,0,0,0,0,0,0,0,14,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0006,25,63,1065,585,9,576,153,171,99,0,45,39,0,0,0,0,21,0,19,0,0,0,0,0,0,0,0,29,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0007,25,63,1107,679,25,654,147,176,148,0,48,39,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,44,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0008,25,63,949,591,21,570,161,98,156,0,54,41,0,0,0,0,9,0,25,0,0,0,0,0,0,0,0,26,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0009,25,63,1046,680,23,657,165,82,190,0,88,55,0,0,0,0,23,0,19,0,0,0,0,0,0,0,0,35,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0010,25,63,1027,664,14,650,173,112,189,0,69,57,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,25,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0011,25,63,993,526,19,507,149,120,132,0,30,32,0,0,0,0,18,0,9,0,0,0,0,0,0,0,0,17,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0012,25,63,1043,619,20,599,154,113,173,0,32,59,0,0,0,0,27,0,21,0,0,0,0,0,0,0,0,20,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0013,25,63,1027,647,34,613,133,170,154,0,44,55,0,0,0,0,13,0,20,0,0,0,0,0,0,0,0,24,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0014,25,63,707,449,16,433,113,51,150,0,36,46,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,18,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0015,25,63,718,477,12,465,109,65,166,0,37,50,0,0,0,0,9,0,16,0,0,0,0,0,0,0,0,13,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0016,25,63,1134,760,20,740,197,79,248,0,65,87,0,0,0,0,16,0,17,0,0,0,0,0,0,0,0,31,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0017,25,63,993,630,22,608,163,115,180,0,43,54,0,0,0,0,19,0,16,0,0,0,0,0,0,0,0,18,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0018,25,63,1025,543,22,521,159,105,130,0,25,65,0,0,0,0,16,0,7,0,0,0,0,0,0,0,0,14,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0019,25,63,1197,586,10,576,127,85,185,0,35,80,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,20,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0020,25,63,245,153,8,145,39,34,38,0,10,7,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,5,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0021,25,63,248,162,6,156,41,9,63,0,10,17,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,10,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0022,25,63,859,531,18,513,124,158,120,0,29,33,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,23,0,0
72,12072017,Blankenfelde-Mahlow  ,Wahlbezirk,0023,25,63,889,551,17,534,122,143,131,0,42,38,0,0,0,0,15,0,16,0,0,0,0,0,0,0,0,27,0,0
72,12072340,Rangsdorf  ,Wahlbezirk,0001,25,63,1108,665,15,650,174,179,165,0,34,64,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,12,0,0
72,12072340,Rangsdorf  ,Wahlbezirk,0002,25,63,770,472,6,466,134,99,128,0,26,54,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0,5,0,0
72,12072340,Rangsdorf  ,Wahlbezirk,0003,25,63,826,449,15,434,117,134,103,0,36,27,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,6,0,0
72,12072340,Rangsdorf  ,Wahlbezirk,0004,25,63,942,543,28,515,177,133,99,0,34,40,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,8,0,0
72,12072340,Rangsdorf  ,Wahlbezirk,0005,25,63,878,547,17,530,164,111,157,0,23,45,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,8,0,0
72,12072340,Rangsdorf  ,Wahlbezirk,0006,25,63,682,433,12,421,103,115,107,0,27,44,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,9,0,0
72,12072340,Rangsdorf  ,Wahlbezirk,0007,25,63,1163,759,22,737,194,178,192,0,56,69,0,0,0,0,12,0,18,0,0,0,0,0,0,0,0,18,0,0
72,12072340,Rangsdorf  ,Wahlbezirk,0008,25,63,878,572,21,551,144,150,129,0,32,53,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,17,0,0
72,12072340,Rangsdorf  ,Wahlbezirk,0009,25,63,1039,676,23,653,179,114,154,0,33,122,0,0,0,0,23,0,19,0,0,0,0,0,0,0,0,9,0,0
72,12072340,Rangsdorf  ,Wahlbezirk,0010,25,63,139,71,2,69,21,7,22,0,0,12,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
72,12072477,Zossen  ,Wahlbezirk,0010,25,63,1038,655,20,635,184,132,163,0,29,48,0,0,0,0,12,0,18,0,0,0,0,0,0,0,0,49,0,0
72,12072477,Zossen  ,Wahlbezirk,0011,25,63,299,179,8,171,46,23,48,0,6,9,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,28,0,0
72,12072477,Zossen  ,Wahlbezirk,0012,25,63,184,126,4,122,32,18,35,0,7,7,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,11,0,0
72,12072477,Zossen  ,Wahlbezirk,0020,25,63,255,174,6,168,51,32,37,0,1,13,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,22,0,0
72,12072477,Zossen  ,Wahlbezirk,0030,25,63,1707,878,23,855,264,193,145,0,34,49,0,0,0,0,30,0,13,0,0,0,0,0,0,0,0,127,0,0
72,12072477,Zossen  ,Wahlbezirk,0031,25,63,1883,839,37,802,185,172,154,0,38,49,0,0,0,0,33,0,13,0,0,0,0,0,0,0,0,158,0,0
72,12072477,Zossen  ,Wahlbezirk,0033,25,63,1047,603,15,588,172,120,86,0,13,29,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,150,0,0
72,12072477,Zossen  ,Wahlbezirk,0034,25,63,1267,689,13,676,102,133,109,0,29,29,0,0,0,0,24,0,16,0,0,0,0,0,0,0,0,234,0,0
72,12072477,Zossen  ,Wahlbezirk,0040,25,63,468,272,12,260,74,48,74,0,8,15,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,33,0,0
72,12072477,Zossen  ,Wahlbezirk,0050,25,63,470,291,10,281,84,59,55,0,13,25,0,0,0,0,21,0,4,0,0,0,0,0,0,0,0,20,0,0
72,12072477,Zossen  ,Wahlbezirk,0060,25,63,898,531,19,512,167,158,74,0,22,32,0,0,0,0,16,0,6,0,0,0,0,0,0,0,0,37,0,0
72,12072477,Zossen  ,Wahlbezirk,0061,25,63,1229,573,27,546,143,149,124,0,29,31,0,0,0,0,31,0,16,0,0,0,0,0,0,0,0,23,0,0
72,12072477,Zossen  ,Wahlbezirk,0062,25,63,517,317,12,305,93,79,71,0,11,20,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,14,0,0
72,12072477,Zossen  ,Wahlbezirk,0063,25,63,1431,696,15,681,189,222,91,0,31,50,0,0,0,0,32,0,20,0,0,0,0,0,0,0,0,46,0,0
72,12072477,Zossen  ,Wahlbezirk,0064,25,63,919,434,8,426,118,130,85,0,11,28,0,0,0,0,27,0,7,0,0,0,0,0,0,0,0,20,0,0
72,12072477,Zossen  ,Wahlbezirk,0065,25,63,363,220,5,215,81,54,48,0,5,20,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0
72,12072477,Zossen  ,Wahlbezirk,0070,25,63,710,332,8,324,79,80,86,0,23,9,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,36,0,0
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9026,25,63,0,331,3,328,108,67,62,0,23,30,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,16,0,0
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9035,25,63,0,882,11,871,216,173,161,0,49,59,0,0,0,0,7,0,19,0,0,0,0,0,0,0,0,187,0,0
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9036,25,63,0,445,28,417,97,139,66,0,28,33,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,30,0,0
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9037,25,63,0,373,1,372,92,113,87,0,18,23,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,28,0,0
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9043,25,63,0,688,7,681,194,158,181,0,51,55,0,0,0,0,5,0,27,0,0,0,0,0,0,0,0,10,0,0
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9044,25,63,0,518,12,506,119,128,128,0,52,46,0,0,0,0,6,0,16,0,0,0,0,0,0,0,0,11,0,0
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9046,25,63,0,771,15,756,169,226,155,0,66,59,0,0,0,0,12,0,31,0,0,0,0,0,0,0,0,38,0,0
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9047,25,63,0,694,11,683,150,140,172,0,96,55,0,0,0,0,11,0,44,0,0,0,0,0,0,0,0,15,0,0
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9048,25,63,0,663,10,653,138,102,218,0,89,41,0,0,0,0,13,0,32,0,0,0,0,0,0,0,0,20,0,0
