AGS,Gebietskörperschaft,Wahlbezirksnummer,Wahlberechtigte,darunter: Wahlberechtigte mit Sperrvermerk,Wähler,Wahlbeteiligung,"Ungültige Erststimmen","Gültige Erststimmen",SPD,"Anteil SPD in %",CDU,"Anteil CDU in %",PDS,"Anteil PDS in %",BFWG,"Anteil BFWG in %","BFB Die Offensive","Anteil BFB Die Offensive in %",GRÜNE/B90,"Anteil GRÜNE/B90 in %","Bürger Bündnis","Anteil Bürger Bündnis in %",FDP,"Anteil FDP in %",NPD,"Anteil NPD in %",EB,"Anteil EB in %"
1206739208,Pohlitz,0001,229,2,152,"66,38",10,142,50,"35,21",53,"37,32",29,"20,42",0,"0,00",0,"0,00",0,"0,00",0,"0,00",10,"7,04",0,"0,00",0,"0,00"
1206739608,Ragow,0001,240,8,149,"62,08",3,146,62,"42,47",43,"29,45",38,"26,03",0,"0,00",0,"0,00",0,"0,00",0,"0,00",3,"2,05",0,"0,00",0,"0,00"
1206740012,Ranzig,0001,306,10,193,"63,07",10,183,74,"40,44",53,"28,96",41,"22,40",0,"0,00",0,"0,00",10,"5,46",0,"0,00",5,"2,73",0,"0,00",0,"0,00"
1206740405,Ratzdorf,0001,285,2,190,"66,67",3,187,60,"32,09",62,"33,16",46,"24,60",0,"0,00",0,"0,00",0,"0,00",0,"0,00",19,"10,16",0,"0,00",0,"0,00"
1206740809,Rauen,0001,859,35,525,"61,12",21,504,227,"45,04",144,"28,57",100,"19,84",0,"0,00",0,"0,00",18,"3,57",0,"0,00",15,"2,98",0,"0,00",0,"0,00"
1206740809,Rauen,0002,622,24,350,"56,27",13,337,120,"35,61",99,"29,38",90,"26,71",0,"0,00",0,"0,00",16,"4,75",0,"0,00",12,"3,56",0,"0,00",0,"0,00"
1206741207,Reichenwalde,0001,548,32,287,"52,37",2,285,90,"31,58",111,"38,95",37,"12,98",0,"0,00",0,"0,00",17,"5,96",0,"0,00",16,"5,61",14,"4,91",0,"0,00"
1206741602,Reudnitz,0001,89,0,71,"79,78",3,68,23,"33,82",28,"41,18",13,"19,12",0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"5,88",0,"0,00",0,"0,00"
1206742011,Rieplos,0001,127,2,84,"66,14",2,82,33,"40,24",39,"47,56",5,"6,10",0,"0,00",0,"0,00",2,"2,44",0,"0,00",3,"3,66",0,"0,00",0,"0,00"
1206742408,Rießen,0001,635,18,400,"62,99",6,394,117,"29,70",148,"37,56",95,"24,11",0,"0,00",0,"0,00",0,"0,00",0,"0,00",34,"8,63",0,"0,00",0,"0,00"
1206742803,Sauen,0001,90,3,64,"71,11",2,62,23,"37,10",33,"53,23",4,"6,45",0,"0,00",0,"0,00",1,"1,61",0,"0,00",1,"1,61",0,"0,00",0,"0,00"
1206743202,Schadow,0001,110,1,83,"75,45",2,81,30,"37,04",21,"25,93",29,"35,80",0,"0,00",0,"0,00",0,"0,00",0,"0,00",1,"1,23",0,"0,00",0,"0,00"
1206743608,Schernsdorf,0001,350,17,215,"61,43",2,213,43,"20,19",90,"42,25",67,"31,46",0,"0,00",0,"0,00",0,"0,00",0,"0,00",13,"6,10",0,"0,00",0,"0,00"
1206744000,Schöneiche b.Berlin,0001,1096,107,588,"53,65",8,580,224,"38,62",153,"26,38",167,"28,79",0,"0,00",0,"0,00",28,"4,83",0,"0,00",8,"1,38",0,"0,00",0,"0,00"
1206744000,Schöneiche b.Berlin,0002,1134,116,536,"47,27",6,530,223,"42,08",132,"24,91",141,"26,60",0,"0,00",0,"0,00",19,"3,58",0,"0,00",15,"2,83",0,"0,00",0,"0,00"
1206744000,Schöneiche b.Berlin,0003,1298,63,675,"52,00",6,669,251,"37,52",176,"26,31",175,"26,16",0,"0,00",0,"0,00",47,"7,03",0,"0,00",20,"2,99",0,"0,00",0,"0,00"
1206744000,Schöneiche b.Berlin,0004,1175,73,588,"50,04",16,572,223,"38,99",140,"24,48",176,"30,77",0,"0,00",0,"0,00",24,"4,20",0,"0,00",9,"1,57",0,"0,00",0,"0,00"
1206744000,Schöneiche b.Berlin,0005,1226,93,619,"50,49",18,601,250,"41,60",165,"27,45",140,"23,29",0,"0,00",0,"0,00",37,"6,16",0,"0,00",9,"1,50",0,"0,00",0,"0,00"
1206744000,Schöneiche b.Berlin,0006,1188,89,568,"47,81",12,556,226,"40,65",145,"26,08",152,"27,34",0,"0,00",0,"0,00",19,"3,42",0,"0,00",14,"2,52",0,"0,00",0,"0,00"
1206744000,Schöneiche b.Berlin,0007,952,75,455,"47,79",12,443,172,"38,83",119,"26,86",128,"28,89",0,"0,00",0,"0,00",15,"3,39",0,"0,00",9,"2,03",0,"0,00",0,"0,00"
1206744000,Schöneiche b.Berlin,0008,818,71,396,"48,41",7,389,128,"32,90",87,"22,37",153,"39,33",0,"0,00",0,"0,00",15,"3,86",0,"0,00",6,"1,54",0,"0,00",0,"0,00"
1206744410,Schönfelde,0001,151,4,66,"43,71",1,65,20,"30,77",16,"24,62",20,"30,77",0,"0,00",0,"0,00",3,"4,62",0,"0,00",0,"0,00",6,"9,23",0,"0,00"
1206744410,Schönfelde,0002,92,0,47,"51,09",1,46,13,"28,26",13,"28,26",14,"30,43",0,"0,00",0,"0,00",0,"0,00",0,"0,00",1,"2,17",5,"10,87",0,"0,00"
1206744811,Schwerin,0001,88,2,62,"70,45",1,61,20,"32,79",24,"39,34",12,"19,67",0,"0,00",0,"0,00",2,"3,28",0,"0,00",3,"4,92",0,"0,00",0,"0,00"
1206745205,Schwerzko,0001,122,2,99,"81,15",3,96,31,"32,29",16,"16,67",23,"23,96",0,"0,00",0,"0,00",0,"0,00",0,"0,00",26,"27,08",0,"0,00",0,"0,00"
1206745611,Selchow,0001,213,3,115,"53,99",4,111,53,"47,75",32,"28,83",16,"14,41",0,"0,00",0,"0,00",3,"2,70",0,"0,00",7,"6,31",0,"0,00",0,"0,00"
1206746006,Sieversdorf,0001,237,12,143,"60,34",2,141,47,"33,33",44,"31,21",33,"23,40",0,"0,00",0,"0,00",1,"0,71",0,"0,00",5,"3,55",11,"7,80",0,"0,00"
1206746404,Spreeau,0001,409,21,237,"57,95",7,230,85,"36,96",61,"26,52",70,"30,43",0,"0,00",0,"0,00",4,"1,74",0,"0,00",10,"4,35",0,"0,00",0,"0,00"
1206746809,Spreenhagen,0001,797,24,415,"52,07",7,408,203,"49,75",107,"26,23",81,"19,85",0,"0,00",0,"0,00",5,"1,23",0,"0,00",12,"2,94",0,"0,00",0,"0,00"
1206746809,Spreenhagen,0002,431,5,189,"43,85",6,183,85,"46,45",42,"22,95",44,"24,04",0,"0,00",0,"0,00",5,"2,73",0,"0,00",7,"3,83",0,"0,00",0,"0,00"
1206747210,Steinhöfel,0001,431,10,218,"50,58",5,213,97,"45,54",65,"30,52",36,"16,90",0,"0,00",0,"0,00",3,"1,41",0,"0,00",6,"2,82",6,"2,82",0,"0,00"
1206747605,Steinsdorf,0001,311,4,186,"59,81",7,179,52,"29,05",46,"25,70",54,"30,17",0,"0,00",0,"0,00",0,"0,00",0,"0,00",27,"15,08",0,"0,00",0,"0,00"
1206748011,Storkow,0001,891,90,387,"43,43",9,378,127,"33,60",90,"23,81",141,"37,30",0,"0,00",0,"0,00",2,"0,53",0,"0,00",18,"4,76",0,"0,00",0,"0,00"
1206748011,Storkow,0002,768,0,348,"45,31",22,326,128,"39,26",62,"19,02",102,"31,29",0,"0,00",0,"0,00",7,"2,15",0,"0,00",27,"8,28",0,"0,00",0,"0,00"
1206748011,Storkow,0003,839,57,385,"45,89",10,375,140,"37,33",97,"25,87",94,"25,07",0,"0,00",0,"0,00",10,"2,67",0,"0,00",34,"9,07",0,"0,00",0,"0,00"
1206748011,Storkow,0004,843,25,408,"48,40",8,400,182,"45,50",101,"25,25",81,"20,25",0,"0,00",0,"0,00",8,"2,00",0,"0,00",28,"7,00",0,"0,00",0,"0,00"
1206748011,Storkow,0005,608,19,305,"50,16",7,298,105,"35,23",105,"35,23",62,"20,81",0,"0,00",0,"0,00",10,"3,36",0,"0,00",16,"5,37",0,"0,00",0,"0,00"
1206748011,Storkow,0006,853,43,363,"42,56",10,353,157,"44,48",97,"27,48",73,"20,68",0,"0,00",0,"0,00",10,"2,83",0,"0,00",16,"4,53",0,"0,00",0,"0,00"
1206748405,Streichwitz,0001,81,2,57,"70,37",1,56,21,"37,50",13,"23,21",17,"30,36",0,"0,00",0,"0,00",0,"0,00",0,"0,00",5,"8,93",0,"0,00",0,"0,00"
1206748812,Stremmen,0001,202,9,109,"53,96",2,107,37,"34,58",43,"40,19",19,"17,76",0,"0,00",0,"0,00",6,"5,61",0,"0,00",2,"1,87",0,"0,00",0,"0,00"
1206749212,Tauche,0001,328,7,146,"44,51",2,144,69,"47,92",39,"27,08",28,"19,44",0,"0,00",0,"0,00",1,"0,69",0,"0,00",7,"4,86",0,"0,00",0,"0,00"
1206749610,Tempelberg,0001,187,8,94,"50,27",1,93,24,"25,81",37,"39,78",20,"21,51",0,"0,00",0,"0,00",3,"3,23",0,"0,00",1,"1,08",8,"8,60",0,"0,00"
1206750012,Trebatsch,0001,497,10,309,"62,17",12,297,91,"30,64",128,"43,10",66,"22,22",0,"0,00",0,"0,00",5,"1,68",0,"0,00",7,"2,36",0,"0,00",0,"0,00"
1206750405,Treppeln,0001,165,3,104,"63,03",9,95,32,"33,68",32,"33,68",23,"24,21",0,"0,00",0,"0,00",0,"0,00",0,"0,00",8,"8,42",0,"0,00",0,"0,00"
1206750801,Vogelsang,0001,653,11,335,"51,30",6,329,104,"31,61",139,"42,25",66,"20,06",0,"0,00",0,"0,00",0,"0,00",0,"0,00",20,"6,08",0,"0,00",0,"0,00"
1206751202,Weichensdorf,0001,211,11,129,"61,14",1,128,43,"33,59",31,"24,22",45,"35,16",0,"0,00",0,"0,00",0,"0,00",0,"0,00",9,"7,03",0,"0,00",0,"0,00"
1206751605,Wellmitz,0001,768,21,412,"53,65",14,398,115,"28,89",120,"30,15",84,"21,11",0,"0,00",0,"0,00",0,"0,00",0,"0,00",79,"19,85",0,"0,00",0,"0,00"
1206752007,Wendisch Rietz,0001,542,16,281,"51,85",3,278,83,"29,86",93,"33,45",76,"27,34",0,"0,00",0,"0,00",5,"1,80",0,"0,00",13,"4,68",8,"2,88",0,"0,00"
1206752007,Wendisch Rietz,0002,451,26,233,"51,66",5,228,68,"29,82",68,"29,82",73,"32,02",0,"0,00",0,"0,00",6,"2,63",0,"0,00",9,"3,95",4,"1,75",0,"0,00"
1206752801,Wiesenau,0001,1142,32,588,"51,49",6,582,185,"31,79",219,"37,63",162,"27,84",0,"0,00",0,"0,00",0,"0,00",0,"0,00",16,"2,75",0,"0,00",0,"0,00"
1206753203,Wilmersdorf,0001,106,1,62,"58,49",2,60,33,"55,00",8,"13,33",15,"25,00",0,"0,00",0,"0,00",1,"1,67",0,"0,00",3,"5,00",0,"0,00",0,"0,00"
1206753606,Wilmersdorf,0001,163,6,94,"57,67",4,90,40,"44,44",28,"31,11",15,"16,67",0,"0,00",0,"0,00",4,"4,44",0,"0,00",2,"2,22",1,"1,11",0,"0,00"
1206754011,Wochowsee,0001,45,0,27,"60,00",0,27,16,"59,26",4,"14,81",7,"25,93",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1206754400,Woltersdorf,0001,1023,102,522,"51,03",6,516,243,"47,09",111,"21,51",119,"23,06",0,"0,00",0,"0,00",32,"6,20",0,"0,00",11,"2,13",0,"0,00",0,"0,00"
1206754400,Woltersdorf,0002,1039,83,508,"48,89",9,499,197,"39,48",119,"23,85",153,"30,66",0,"0,00",0,"0,00",23,"4,61",0,"0,00",7,"1,40",0,"0,00",0,"0,00"
1206754400,Woltersdorf,0003,927,52,438,"47,25",5,433,176,"40,65",116,"26,79",107,"24,71",0,"0,00",0,"0,00",24,"5,54",0,"0,00",10,"2,31",0,"0,00",0,"0,00"
1206754400,Woltersdorf,0004,1047,81,534,"51,00",11,523,194,"37,09",155,"29,64",135,"25,81",0,"0,00",0,"0,00",20,"3,82",0,"0,00",19,"3,63",0,"0,00",0,"0,00"
1206754400,Woltersdorf,0005,1003,117,433,"43,17",6,427,198,"46,37",124,"29,04",77,"18,03",0,"0,00",0,"0,00",18,"4,22",0,"0,00",10,"2,34",0,"0,00",0,"0,00"
1206754802,Zeust,0001,99,0,67,"67,68",3,64,21,"32,81",31,"48,44",11,"17,19",0,"0,00",0,"0,00",0,"0,00",0,"0,00",1,"1,56",0,"0,00",0,"0,00"
1206755201,Ziltendorf,0001,1105,29,547,"49,50",12,535,179,"33,46",216,"40,37",108,"20,19",0,"0,00",0,"0,00",0,"0,00",0,"0,00",32,"5,98",0,"0,00",0,"0,00"
1206755201,Ziltendorf,0002,210,2,125,"59,52",4,121,49,"40,50",48,"39,67",20,"16,53",0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"3,31",0,"0,00",0,"0,00"
1206790000,Briefwahlbezirk,9000,0,0,821,"0,00",9,812,265,"32,64",199,"24,51",307,"37,81",0,"0,00",0,"0,00",0,"0,00",0,"0,00",24,"2,96",0,"0,00",17,"2,09"
1206790000,Briefwahlbezirk,9001,0,0,2241,"0,00",39,2202,701,"31,83",562,"25,52",767,"34,83",0,"0,00",0,"0,00",50,"2,27",0,"0,00",83,"3,77",17,"0,77",22,"1,00"
1206790000,Briefwahlbezirk,9002,0,0,1919,"0,00",29,1890,732,"38,73",428,"22,65",577,"30,53",0,"0,00",0,"0,00",78,"4,13",0,"0,00",65,"3,44",10,"0,53",0,"0,00"
1206790000,Briefwahlbezirk,9003,0,0,1948,"0,00",15,1933,588,"30,42",577,"29,85",585,"30,26",0,"0,00",0,"0,00",80,"4,14",0,"0,00",88,"4,55",15,"0,78",0,"0,00"
1206790000,Briefwahlbezirk,9004,0,0,597,"0,00",11,586,243,"41,47",169,"28,84",133,"22,70",0,"0,00",0,"0,00",26,"4,44",0,"0,00",15,"2,56",0,"0,00",0,"0,00"
1206800804,Banzendorf,0001,153,3,84,"54,90",1,83,30,"36,14",28,"33,73",23,"27,71",0,"0,00",0,"0,00",1,"1,20",0,"0,00",0,"0,00",1,"1,20",0,"0,00"
1206801209,Barsikow,0001,199,0,114,"57,29",3,111,41,"36,94",48,"43,24",17,"15,32",0,"0,00",0,"0,00",0,"0,00",0,"0,00",3,"2,70",2,"1,80",0,"0,00"
1206801606,Basdorf,0001,29,0,26,"89,66",0,26,7,"26,92",5,"19,23",10,"38,46",0,"0,00",0,"0,00",3,"11,54",0,"0,00",0,"0,00",1,"3,85",0,"0,00"
1206802008,Berlinchen,0001,203,2,119,"58,62",6,113,29,"25,66",61,"53,98",16,"14,16",0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,"6,19",0,"0,00",0,"0,00"
1206802401,Betzin,0001,102,6,64,"62,75",3,61,31,"50,82",20,"32,79",3,"4,92",0,"0,00",0,"0,00",5,"8,20",0,"0,00",1,"1,64",1,"1,64",0,"0,00"
1206802802,Blandikow,0001,210,5,104,"49,52",5,99,35,"35,35",37,"37,37",15,"15,15",0,"0,00",0,"0,00",2,"2,02",0,"0,00",8,"8,08",2,"2,02",0,"0,00"
1206803602,Blesendorf,0001,200,1,113,"56,50",1,112,49,"43,75",20,"17,86",22,"19,64",0,"0,00",0,"0,00",4,"3,57",0,"0,00",8,"7,14",9,"8,04",0,"0,00"
1206804002,Blumenthal,0001,692,10,365,"52,75",2,363,138,"38,02",121,"33,33",72,"19,83",0,"0,00",0,"0,00",11,"3,03",0,"0,00",11,"3,03",10,"2,75",0,"0,00"
1206804403,Bork-Lellichow,0001,147,2,102,"69,39",0,102,42,"41,18",36,"35,29",21,"20,59",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",3,"2,94",0,"0,00"
1206804806,Braunsberg,0001,135,1,65,"48,15",0,65,35,"53,85",9,"13,85",14,"21,54",0,"0,00",0,"0,00",4,"6,15",0,"0,00",1,"1,54",2,"3,08",0,"0,00"
1206805205,Breddin,0001,911,14,421,"46,21",5,416,183,"43,99",135,"32,45",77,"18,51",0,"0,00",0,"0,00",13,"3,13",0,"0,00",5,"1,20",3,"0,72",0,"0,00"
1206806001,Brunne,0001,264,3,112,"42,42",6,106,50,"47,17",29,"27,36",18,"16,98",0,"0,00",0,"0,00",4,"3,77",0,"0,00",0,"0,00",5,"4,72",0,"0,00"
1206806409,Bückwitz,0001,169,9,103,"60,95",2,101,26,"25,74",58,"57,43",12,"11,88",0,"0,00",0,"0,00",2,"1,98",0,"0,00",1,"0,99",2,"1,98",0,"0,00"
1206806409,Bückwitz,0002,114,0,74,"64,91",2,72,22,"30,56",26,"36,11",19,"26,39",0,"0,00",0,"0,00",3,"4,17",0,"0,00",2,"2,78",0,"0,00",0,"0,00"
1206806808,Christdorf,0001,193,0,109,"56,48",1,108,45,"41,67",19,"17,59",29,"26,85",0,"0,00",0,"0,00",3,"2,78",0,"0,00",8,"7,41",4,"3,70",0,"0,00"
1206807207,Dabergotz,0001,476,8,242,"50,84",4,238,75,"31,51",94,"39,50",47,"19,75",0,"0,00",0,"0,00",16,"6,72",0,"0,00",1,"0,42",5,"2,10",0,"0,00"
1206808001,Dechtow,0001,210,8,110,"52,38",7,103,43,"41,75",21,"20,39",23,"22,33",0,"0,00",0,"0,00",7,"6,80",0,"0,00",1,"0,97",8,"7,77",0,"0,00"
1206808409,Dessow,0001,315,4,148,"46,98",3,145,64,"44,14",39,"26,90",31,"21,38",0,"0,00",0,"0,00",2,"1,38",0,"0,00",5,"3,45",4,"2,76",0,"0,00"
1206808801,Deutschhof,0001,226,6,73,"32,30",2,71,23,"32,39",25,"35,21",13,"18,31",0,"0,00",0,"0,00",6,"8,45",0,"0,00",3,"4,23",1,"1,41",0,"0,00"
1206809206,Dierberg,0001,249,11,141,"56,63",4,137,65,"47,45",33,"24,09",24,"17,52",0,"0,00",0,"0,00",4,"2,92",0,"0,00",3,"2,19",8,"5,84",0,"0,00"
1206809606,Dorf-Zechlin,0001,313,19,198,"63,26",8,190,75,"39,47",53,"27,89",41,"21,58",0,"0,00",0,"0,00",12,"6,32",0,"0,00",2,"1,05",7,"3,68",0,"0,00"
1206810008,Dossow,0001,412,9,216,"52,43",9,207,52,"25,12",87,"42,03",45,"21,74",0,"0,00",0,"0,00",1,"0,48",0,"0,00",9,"4,35",13,"6,28",0,"0,00"
1206810408,Dranse,0001,310,7,167,"53,87",6,161,46,"28,57",44,"27,33",48,"29,81",0,"0,00",0,"0,00",5,"3,11",0,"0,00",5,"3,11",13,"8,07",0,"0,00"
1206810905,Dreetz,0001,859,13,414,"48,20",11,403,159,"39,45",147,"36,48",81,"20,10",0,"0,00",0,"0,00",4,"0,99",0,"0,00",5,"1,24",7,"1,74",0,"0,00"
1206810905,Dreetz,0002,82,1,63,"76,83",0,63,26,"41,27",17,"26,98",18,"28,57",0,"0,00",0,"0,00",2,"3,17",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1206810905,Dreetz,0003,96,0,66,"68,75",1,65,29,"44,62",22,"33,85",10,"15,38",0,"0,00",0,"0,00",3,"4,62",0,"0,00",1,"1,54",0,"0,00",0,"0,00"
1206811203,Drewen,0001,204,0,120,"58,82",2,118,42,"35,59",44,"37,29",21,"17,80",0,"0,00",0,"0,00",3,"2,54",0,"0,00",0,"0,00",8,"6,78",0,"0,00"
1206811601,Fehrbellin,0001,812,46,420,"51,72",6,414,164,"39,61",117,"28,26",93,"22,46",0,"0,00",0,"0,00",27,"6,52",0,"0,00",6,"1,45",7,"1,69",0,"0,00"
1206811601,Fehrbellin,0002,829,33,300,"36,19",6,294,110,"37,41",105,"35,71",47,"15,99",0,"0,00",0,"0,00",14,"4,76",0,"0,00",4,"1,36",14,"4,76",0,"0,00"
1206811601,Fehrbellin,0003,794,39,352,"44,33",9,343,119,"34,69",121,"35,28",55,"16,03",0,"0,00",0,"0,00",27,"7,87",0,"0,00",7,"2,04",14,"4,08",0,"0,00"
1206812008,Flecken Zechlin,0001,634,19,379,"59,78",6,373,142,"38,07",114,"30,56",77,"20,64",0,"0,00",0,"0,00",10,"2,68",0,"0,00",8,"2,14",22,"5,90",0,"0,00"
1206812407,Frankendorf,0001,239,3,122,"51,05",0,122,49,"40,16",34,"27,87",23,"18,85",0,"0,00",0,"0,00",13,"10,66",0,"0,00",1,"0,82",2,"1,64",0,"0,00"
1206812808,Fretzdorf,0001,324,2,190,"58,64",2,188,83,"44,15",50,"26,60",39,"20,74",0,"0,00",0,"0,00",1,"0,53",0,"0,00",12,"6,38",3,"1,60",0,"0,00"
1206813208,Freyenstein,0001,978,30,409,"41,82",7,402,122,"30,35",147,"36,57",80,"19,90",0,"0,00",0,"0,00",2,"0,50",0,"0,00",23,"5,72",28,"6,97",0,"0,00"
1206813608,Gadow,0001,222,6,144,"64,86",7,137,47,"34,31",48,"35,04",27,"19,71",0,"0,00",0,"0,00",4,"2,92",0,"0,00",8,"5,84",3,"2,19",0,"0,00"
1206814807,Garz,0001,141,2,97,"68,79",1,96,44,"45,83",30,"31,25",15,"15,63",0,"0,00",0,"0,00",3,"3,13",0,"0,00",1,"1,04",3,"3,13",0,"0,00"
1206815608,Goldbeck,0001,139,1,79,"56,83",0,79,24,"30,38",24,"30,38",17,"21,52",0,"0,00",0,"0,00",3,"3,80",0,"0,00",4,"5,06",7,"8,86",0,"0,00"
1206816402,Grabow bei Blumenthal,0001,218,2,111,"50,92",1,110,57,"51,82",22,"20,00",22,"20,00",0,"0,00",0,"0,00",2,"1,82",0,"0,00",6,"5,45",1,"0,91",0,"0,00"
1206816808,Groß Haßlow,0001,231,8,111,"48,05",1,110,39,"35,45",38,"34,55",25,"22,73",0,"0,00",0,"0,00",0,"0,00",0,"0,00",8,"7,27",0,"0,00",0,"0,00"
1206817206,Großzerlang,0001,116,0,76,"65,52",2,74,21,"28,38",15,"20,27",29,"39,19",0,"0,00",0,"0,00",4,"5,41",0,"0,00",2,"2,70",3,"4,05",0,"0,00"
1206817601,Hakenberg,0001,218,7,98,"44,95",1,97,52,"53,61",18,"18,56",21,"21,65",0,"0,00",0,"0,00",4,"4,12",0,"0,00",0,"0,00",2,"2,06",0,"0,00"
1206818002,Heiligengrabe,0001,769,35,318,"41,35",5,313,101,"32,27",132,"42,17",51,"16,29",0,"0,00",0,"0,00",4,"1,28",0,"0,00",22,"7,03",3,"0,96",0,"0,00"
1206818406,Heinrichsdorf,0001,149,11,77,"51,68",0,77,29,"37,66",32,"41,56",13,"16,88",0,"0,00",0,"0,00",1,"1,30",0,"0,00",1,"1,30",1,"1,30",0,"0,00"
1206818804,Herzberg (Mark),0001,528,16,303,"57,39",5,298,135,"45,30",95,"31,88",40,"13,42",0,"0,00",0,"0,00",11,"3,69",0,"0,00",9,"3,02",8,"2,68",0,"0,00"
1206819208,Herzsprung,0001,246,1,135,"54,88",3,132,36,"27,27",56,"42,42",26,"19,70",0,"0,00",0,"0,00",1,"0,76",0,"0,00",9,"6,82",4,"3,03",0,"0,00"
1206819604,Hindenberg,0001,97,0,67,"69,07",6,61,18,"29,51",22,"36,07",12,"19,67",0,"0,00",0,"0,00",3,"4,92",0,"0,00",3,"4,92",3,"4,92",0,"0,00"
1206820403,Holzhausen,0001,221,0,108,"48,87",4,104,39,"37,50",46,"44,23",15,"14,42",0,"0,00",0,"0,00",3,"2,88",0,"0,00",0,"0,00",1,"0,96",0,"0,00"
1206820802,Jabel,0001,179,4,83,"46,37",1,82,23,"28,05",28,"34,15",21,"25,61",0,"0,00",0,"0,00",2,"2,44",0,"0,00",6,"7,32",2,"2,44",0,"0,00"
1206821206,Kagar,0001,174,2,100,"57,47",2,98,37,"37,76",37,"37,76",12,"12,24",0,"0,00",0,"0,00",2,"2,04",0,"0,00",5,"5,10",5,"5,10",0,"0,00"
1206822001,Karwesee,0001,226,6,87,"38,50",6,81,36,"44,44",17,"20,99",20,"24,69",0,"0,00",0,"0,00",3,"3,70",0,"0,00",1,"1,23",4,"4,94",0,"0,00"
1206822804,Keller,0001,146,5,94,"64,38",3,91,41,"45,05",33,"36,26",12,"13,19",0,"0,00",0,"0,00",1,"1,10",0,"0,00",0,"0,00",4,"4,40",0,"0,00"
1206823606,Kleinzerlang,0001,206,6,106,"51,46",0,106,43,"40,57",30,"28,30",25,"23,58",0,"0,00",0,"0,00",6,"5,66",0,"0,00",1,"0,94",1,"0,94",0,"0,00"
1206824004,Klosterheide,0001,142,1,87,"61,27",4,83,31,"37,35",30,"36,14",13,"15,66",0,"0,00",0,"0,00",5,"6,02",0,"0,00",1,"1,20",3,"3,61",0,"0,00"
1206824408,Königsberg,0001,246,3,145,"58,94",1,144,34,"23,61",51,"35,42",37,"25,69",0,"0,00",0,"0,00",1,"0,69",0,"0,00",14,"9,72",7,"4,86",0,"0,00"
1206824801,Königshorst,0001,422,4,179,"42,42",5,174,82,"47,13",49,"28,16",33,"18,97",0,"0,00",0,"0,00",6,"3,45",0,"0,00",0,"0,00",4,"2,30",0,"0,00"
1206825203,Kötzlin,0001,183,9,105,"57,38",0,105,48,"45,71",27,"25,71",21,"20,00",0,"0,00",0,"0,00",1,"0,95",0,"0,00",6,"5,71",2,"1,90",0,"0,00"
1206826403,Kyritz,0001,1258,116,605,"48,09",10,595,208,"34,96",218,"36,64",146,"24,54",0,"0,00",0,"0,00",7,"1,18",0,"0,00",10,"1,68",6,"1,01",0,"0,00"
1206826403,Kyritz,0002,1045,101,506,"48,42",10,496,184,"37,10",185,"37,30",109,"21,98",0,"0,00",0,"0,00",3,"0,60",0,"0,00",7,"1,41",8,"1,61",0,"0,00"
1206826403,Kyritz,0003,1060,63,479,"45,19",18,461,163,"35,36",166,"36,01",104,"22,56",0,"0,00",0,"0,00",10,"2,17",0,"0,00",7,"1,52",11,"2,39",0,"0,00"
1206826403,Kyritz,0004,1292,99,548,"42,41",11,537,203,"37,80",169,"31,47",120,"22,35",0,"0,00",0,"0,00",9,"1,68",0,"0,00",23,"4,28",13,"2,42",0,"0,00"
1206826403,Kyritz,0005,1246,69,583,"46,79",15,568,240,"42,25",142,"25,00",161,"28,35",0,"0,00",0,"0,00",5,"0,88",0,"0,00",12,"2,11",8,"1,41",0,"0,00"
1206826403,Kyritz,0006,1111,106,412,"37,08",17,395,156,"39,49",98,"24,81",128,"32,41",0,"0,00",0,"0,00",1,"0,25",0,"0,00",3,"0,76",9,"2,28",0,"0,00"
1206826403,Kyritz,0007,367,4,181,"49,32",5,176,71,"40,34",53,"30,11",42,"23,86",0,"0,00",0,"0,00",3,"1,70",0,"0,00",4,"2,27",3,"1,70",0,"0,00"
1206826801,Langen,0001,375,14,189,"50,40",5,184,83,"45,11",69,"37,50",20,"10,87",0,"0,00",0,"0,00",7,"3,80",0,"0,00",1,"0,54",4,"2,17",0,"0,00"
1206827201,Lentzke,0001,411,10,182,"44,28",1,181,76,"41,99",48,"26,52",34,"18,78",0,"0,00",0,"0,00",14,"7,73",0,"0,00",3,"1,66",6,"3,31",0,"0,00"
1206827602,Liebenthal,0001,200,6,96,"48,00",5,91,20,"21,98",48,"52,75",15,"16,48",0,"0,00",0,"0,00",2,"2,20",0,"0,00",5,"5,49",1,"1,10",0,"0,00"
1206828004,Lindow (Mark),0001,731,56,406,"55,54",3,403,163,"40,45",121,"30,02",80,"19,85",0,"0,00",0,"0,00",20,"4,96",0,"0,00",8,"1,99",11,"2,73",0,"0,00"
1206828004,Lindow (Mark),0002,662,26,307,"46,37",4,303,111,"36,63",99,"32,67",66,"21,78",0,"0,00",0,"0,00",14,"4,62",0,"0,00",3,"0,99",10,"3,30",0,"0,00"
1206828004,Lindow (Mark),0003,697,34,321,"46,05",8,313,96,"30,67",115,"36,74",56,"17,89",0,"0,00",0,"0,00",24,"7,67",0,"0,00",12,"3,83",10,"3,19",0,"0,00"
