AGS,Gebietskörperschaft,Wahlbezirksnummer,Wahlberechtigte,darunter: Wahlberechtigte mit Sperrvermerk,Wähler,Wahlbeteiligung,"Ungültige Zweitstimmen","Gültige Zweitstimmen",SPD,"Anteil SPD in %",CDU,"Anteil CDU in %",PDS,"Anteil PDS in %",BFWG,"Anteil BFWG in %","BFB-Die Offensive","Anteil BFB-Die Offensive in %",GRÜNE/B90,"Anteil GRÜNE/B90 in %",DVU,"Anteil DVU in %",F.D.P.,"Anteil F.D.P. in %",NPD,"Anteil NPD in %"
1205300000,Frankfurt (Oder),0022,272,12,97,"35,66",0,97,21,"21,65",17,"17,53",42,"43,30",1,"1,03",0,"0,00",0,"0,00",13,"13,40",1,"1,03",2,"2,06"
1205300000,Frankfurt (Oder),0023,496,30,194,"39,11",3,191,71,"37,17",49,"25,65",54,"28,27",2,"1,05",0,"0,00",4,"2,09",5,"2,62",3,"1,57",3,"1,57"
1205300000,Frankfurt (Oder),0024,835,62,294,"35,21",8,286,101,"35,31",67,"23,43",92,"32,17",1,"0,35",1,"0,35",3,"1,05",12,"4,20",5,"1,75",4,"1,40"
1205300000,Frankfurt (Oder),0025,1172,72,523,"44,62",5,518,201,"38,80",121,"23,36",160,"30,89",0,"0,00",0,"0,00",6,"1,16",23,"4,44",2,"0,39",5,"0,97"
1205300000,Frankfurt (Oder),0026,743,24,255,"34,32",3,252,95,"37,70",51,"20,24",80,"31,75",0,"0,00",0,"0,00",4,"1,59",16,"6,35",4,"1,59",2,"0,79"
1205300000,Frankfurt (Oder),0027,622,15,238,"38,26",3,235,75,"31,91",59,"25,11",75,"31,91",1,"0,43",0,"0,00",5,"2,13",9,"3,83",7,"2,98",4,"1,70"
1205300000,Frankfurt (Oder),0028,782,32,319,"40,79",1,318,98,"30,82",79,"24,84",110,"34,59",2,"0,63",3,"0,94",4,"1,26",15,"4,72",2,"0,63",5,"1,57"
1205300000,Frankfurt (Oder),0029,529,14,209,"39,51",1,208,66,"31,73",60,"28,85",62,"29,81",0,"0,00",0,"0,00",3,"1,44",13,"6,25",2,"0,96",2,"0,96"
1205300000,Frankfurt (Oder),0030,448,14,165,"36,83",6,159,54,"33,96",36,"22,64",50,"31,45",0,"0,00",0,"0,00",2,"1,26",12,"7,55",3,"1,89",2,"1,26"
1205300000,Frankfurt (Oder),0031,438,15,139,"31,74",4,135,49,"36,30",33,"24,44",44,"32,59",0,"0,00",0,"0,00",4,"2,96",2,"1,48",0,"0,00",3,"2,22"
1205300000,Frankfurt (Oder),0032,550,11,171,"31,09",1,170,58,"34,12",43,"25,29",52,"30,59",1,"0,59",0,"0,00",1,"0,59",8,"4,71",2,"1,18",5,"2,94"
1205300000,Frankfurt (Oder),0033,872,49,320,"36,70",3,317,106,"33,44",75,"23,66",100,"31,55",3,"0,95",0,"0,00",8,"2,52",13,"4,10",9,"2,84",3,"0,95"
1205300000,Frankfurt (Oder),0034,1178,61,525,"44,57",11,514,175,"34,05",171,"33,27",114,"22,18",3,"0,58",0,"0,00",13,"2,53",15,"2,92",11,"2,14",12,"2,33"
1205300000,Frankfurt (Oder),0035,651,45,287,"44,09",0,287,118,"41,11",58,"20,21",74,"25,78",0,"0,00",0,"0,00",13,"4,53",8,"2,79",7,"2,44",9,"3,14"
1205300000,Frankfurt (Oder),0036,697,33,263,"37,73",2,261,93,"35,63",64,"24,52",66,"25,29",2,"0,77",1,"0,38",6,"2,30",13,"4,98",0,"0,00",16,"6,13"
1205300000,Frankfurt (Oder),0037,970,83,456,"47,01",5,451,183,"40,58",102,"22,62",129,"28,60",2,"0,44",3,"0,67",10,"2,22",15,"3,33",4,"0,89",3,"0,67"
1205300000,Frankfurt (Oder),0038,1004,70,485,"48,31",13,472,192,"40,68",113,"23,94",126,"26,69",2,"0,42",3,"0,64",7,"1,48",16,"3,39",3,"0,64",10,"2,12"
1205300000,Frankfurt (Oder),0039,402,26,232,"57,71",4,228,73,"32,02",76,"33,33",49,"21,49",0,"0,00",0,"0,00",8,"3,51",10,"4,39",2,"0,88",10,"4,39"
1205300000,Frankfurt (Oder),0040,801,47,400,"49,94",5,395,107,"27,09",56,"14,18",210,"53,16",2,"0,51",0,"0,00",3,"0,76",5,"1,27",6,"1,52",6,"1,52"
1205300000,Frankfurt (Oder),0041,626,28,255,"40,73",2,253,83,"32,81",72,"28,46",72,"28,46",1,"0,40",0,"0,00",3,"1,19",11,"4,35",2,"0,79",9,"3,56"
1205300000,Frankfurt (Oder),0042,621,24,274,"44,12",2,272,107,"39,34",57,"20,96",80,"29,41",0,"0,00",1,"0,37",8,"2,94",11,"4,04",4,"1,47",4,"1,47"
1205300000,Frankfurt (Oder),0043,379,20,154,"40,63",3,151,67,"44,37",38,"25,17",27,"17,88",1,"0,66",2,"1,32",11,"7,28",2,"1,32",1,"0,66",2,"1,32"
1205300000,Frankfurt (Oder),0044,1022,71,442,"43,25",7,435,169,"38,85",67,"15,40",162,"37,24",3,"0,69",3,"0,69",2,"0,46",19,"4,37",5,"1,15",5,"1,15"
1205300000,Frankfurt (Oder),0045,721,43,287,"39,81",3,284,91,"32,04",39,"13,73",125,"44,01",1,"0,35",0,"0,00",4,"1,41",13,"4,58",3,"1,06",8,"2,82"
1205300000,Frankfurt (Oder),0046,878,54,345,"39,29",6,339,117,"34,51",73,"21,53",95,"28,02",3,"0,88",0,"0,00",8,"2,36",23,"6,78",7,"2,06",13,"3,83"
1205300000,Frankfurt (Oder),0047,601,31,272,"45,26",7,265,124,"46,79",57,"21,51",64,"24,15",2,"0,75",0,"0,00",5,"1,89",9,"3,40",2,"0,75",2,"0,75"
1205300000,Frankfurt (Oder),0048,625,35,263,"42,08",3,260,72,"27,69",49,"18,85",123,"47,31",2,"0,77",0,"0,00",1,"0,38",10,"3,85",1,"0,38",2,"0,77"
1205300000,Frankfurt (Oder),0049,1104,69,468,"42,39",9,459,158,"34,42",110,"23,97",139,"30,28",1,"0,22",4,"0,87",3,"0,65",30,"6,54",6,"1,31",8,"1,74"
1205300000,Frankfurt (Oder),0050,277,32,147,"53,07",1,146,51,"34,93",45,"30,82",33,"22,60",0,"0,00",0,"0,00",0,"0,00",13,"8,90",2,"1,37",2,"1,37"
1205300000,Frankfurt (Oder),0051,613,34,288,"46,98",8,280,88,"31,43",56,"20,00",103,"36,79",3,"1,07",0,"0,00",11,"3,93",5,"1,79",6,"2,14",8,"2,86"
1205300000,Frankfurt (Oder),0052,625,55,294,"47,04",4,290,102,"35,17",76,"26,21",86,"29,66",2,"0,69",1,"0,34",7,"2,41",9,"3,10",5,"1,72",2,"0,69"
1205300000,Frankfurt (Oder),0053,1051,74,524,"49,86",4,520,175,"33,65",178,"34,23",126,"24,23",5,"0,96",1,"0,19",18,"3,46",8,"1,54",8,"1,54",1,"0,19"
1205300000,Frankfurt (Oder),0054,1058,86,442,"41,78",1,441,175,"39,68",117,"26,53",99,"22,45",2,"0,45",4,"0,91",14,"3,17",19,"4,31",3,"0,68",8,"1,81"
1205300000,Frankfurt (Oder),0055,665,36,284,"42,71",7,277,113,"40,79",61,"22,02",69,"24,91",0,"0,00",2,"0,72",2,"0,72",18,"6,50",7,"2,53",5,"1,81"
1205300000,Frankfurt (Oder),0056,685,52,280,"40,88",1,279,101,"36,20",62,"22,22",90,"32,26",1,"0,36",2,"0,72",7,"2,51",10,"3,58",5,"1,79",1,"0,36"
1205300000,Frankfurt (Oder),0057,574,52,211,"36,76",1,210,92,"43,81",43,"20,48",54,"25,71",0,"0,00",3,"1,43",4,"1,90",7,"3,33",3,"1,43",4,"1,90"
1205300000,Frankfurt (Oder),0058,919,49,413,"44,94",7,406,173,"42,61",104,"25,62",101,"24,88",0,"0,00",0,"0,00",4,"0,99",15,"3,69",2,"0,49",7,"1,72"
1205300000,Frankfurt (Oder),0059,526,32,250,"47,53",2,248,96,"38,71",58,"23,39",70,"28,23",0,"0,00",1,"0,40",1,"0,40",13,"5,24",2,"0,81",7,"2,82"
1205300000,Frankfurt (Oder),0060,699,49,277,"39,63",2,275,90,"32,73",60,"21,82",104,"37,82",0,"0,00",0,"0,00",1,"0,36",10,"3,64",6,"2,18",4,"1,45"
1205300000,Frankfurt (Oder),0061,459,43,220,"47,93",3,217,72,"33,18",68,"31,34",65,"29,95",1,"0,46",0,"0,00",2,"0,92",6,"2,76",3,"1,38",0,"0,00"
1205300000,Frankfurt (Oder),0062,1062,59,429,"40,40",9,420,161,"38,33",102,"24,29",123,"29,29",3,"0,71",1,"0,24",1,"0,24",16,"3,81",3,"0,71",10,"2,38"
1205300000,Frankfurt (Oder),0063,965,61,515,"53,37",1,514,178,"34,63",136,"26,46",149,"28,99",0,"0,00",2,"0,39",13,"2,53",22,"4,28",9,"1,75",5,"0,97"
1205300000,Frankfurt (Oder),0064,618,26,310,"50,16",2,308,94,"30,52",118,"38,31",66,"21,43",2,"0,65",1,"0,32",6,"1,95",13,"4,22",5,"1,62",3,"0,97"
1205300000,Frankfurt (Oder),0065,1270,87,644,"50,71",9,635,261,"41,10",171,"26,93",156,"24,57",1,"0,16",6,"0,94",6,"0,94",20,"3,15",3,"0,47",11,"1,73"
1205300000,Frankfurt (Oder),0066,701,40,427,"60,91",2,425,140,"32,94",166,"39,06",92,"21,65",2,"0,47",0,"0,00",2,"0,47",16,"3,76",5,"1,18",2,"0,47"
1205300000,Frankfurt (Oder),0067,284,11,180,"63,38",2,178,68,"38,20",81,"45,51",18,"10,11",1,"0,56",1,"0,56",1,"0,56",4,"2,25",4,"2,25",0,"0,00"
1205300000,Frankfurt (Oder),0068,294,6,206,"70,07",2,204,68,"33,33",66,"32,35",46,"22,55",3,"1,47",0,"0,00",0,"0,00",4,"1,96",9,"4,41",8,"3,92"
1205300000,Frankfurt (Oder),0069,894,45,437,"48,88",6,431,157,"36,43",109,"25,29",100,"23,20",3,"0,70",0,"0,00",18,"4,18",31,"7,19",6,"1,39",7,"1,62"
1205300000,Frankfurt (Oder),0070,572,19,251,"43,88",5,246,93,"37,80",71,"28,86",61,"24,80",1,"0,41",2,"0,81",2,"0,81",7,"2,85",5,"2,03",4,"1,63"
1205300000,Frankfurt (Oder),0071,655,31,297,"45,34",2,295,136,"46,10",69,"23,39",77,"26,10",0,"0,00",0,"0,00",5,"1,69",5,"1,69",0,"0,00",3,"1,02"
1205300000,Frankfurt (Oder),0072,991,64,446,"45,01",7,439,161,"36,67",115,"26,20",115,"26,20",4,"0,91",2,"0,46",5,"1,14",22,"5,01",10,"2,28",5,"1,14"
1205300000,Frankfurt (Oder),0073,1171,79,653,"55,76",9,644,220,"34,16",206,"31,99",152,"23,60",4,"0,62",3,"0,47",25,"3,88",23,"3,57",6,"0,93",5,"0,78"
1205300000,Frankfurt (Oder),0074,825,41,353,"42,79",5,348,109,"31,32",116,"33,33",81,"23,28",0,"0,00",1,"0,29",9,"2,59",15,"4,31",8,"2,30",9,"2,59"
1205300000,Frankfurt (Oder),0075,604,52,271,"44,87",2,269,113,"42,01",79,"29,37",49,"18,22",0,"0,00",0,"0,00",7,"2,60",14,"5,20",5,"1,86",2,"0,74"
1205300000,Frankfurt (Oder),0076,819,23,551,"67,28",10,541,154,"28,47",203,"37,52",119,"22,00",0,"0,00",5,"0,92",11,"2,03",25,"4,62",15,"2,77",9,"1,66"
1205300000,Frankfurt (Oder),0077,1042,34,615,"59,02",8,607,205,"33,77",189,"31,14",137,"22,57",2,"0,33",1,"0,16",11,"1,81",35,"5,77",17,"2,80",10,"1,65"
1205300000,Frankfurt (Oder),0078,304,3,184,"60,53",2,182,84,"46,15",51,"28,02",28,"15,38",2,"1,10",0,"0,00",2,"1,10",11,"6,04",3,"1,65",1,"0,55"
1205300000,Frankfurt (Oder),0079,767,47,515,"67,14",3,512,136,"26,56",175,"34,18",130,"25,39",4,"0,78",1,"0,20",22,"4,30",20,"3,91",16,"3,13",8,"1,56"
1205300000,Frankfurt (Oder),0080,936,83,403,"43,06",6,397,129,"32,49",89,"22,42",126,"31,74",4,"1,01",0,"0,00",32,"8,06",11,"2,77",4,"1,01",2,"0,50"
1205390000,Briefwahlbezirk,9001,0,0,1198,"0,00",11,1187,417,"35,13",256,"21,57",447,"37,66",0,"0,00",2,"0,17",20,"1,68",13,"1,10",16,"1,35",16,"1,35"
1205390000,Briefwahlbezirk,9002,0,0,973,"0,00",5,968,336,"34,71",236,"24,38",327,"33,78",5,"0,52",1,"0,10",28,"2,89",17,"1,76",11,"1,14",7,"0,72"
1205390000,Briefwahlbezirk,9003,0,0,1060,"0,00",5,1055,376,"35,64",281,"26,64",317,"30,05",3,"0,28",10,"0,95",32,"3,03",12,"1,14",15,"1,42",9,"0,85"
1205390000,Briefwahlbezirk,9004,0,0,227,"0,00",0,227,72,"31,72",66,"29,07",68,"29,96",1,"0,44",0,"0,00",5,"2,20",6,"2,64",3,"1,32",6,"2,64"
1205400000,Potsdam,1101,671,61,363,"54,10",3,360,149,"41,39",99,"27,50",74,"20,56",2,"0,56",1,"0,28",9,"2,50",15,"4,17",10,"2,78",1,"0,28"
1205400000,Potsdam,1102,1143,75,628,"54,94",8,620,295,"47,58",147,"23,71",130,"20,97",1,"0,16",1,"0,16",13,"2,10",22,"3,55",9,"1,45",2,"0,32"
1205400000,Potsdam,1301,787,92,377,"47,90",5,372,132,"35,48",63,"16,94",125,"33,60",2,"0,54",0,"0,00",11,"2,96",16,"4,30",20,"5,38",3,"0,81"
1205400000,Potsdam,1302,1182,101,591,"50,00",2,589,206,"34,97",177,"30,05",130,"22,07",1,"0,17",1,"0,17",29,"4,92",30,"5,09",11,"1,87",4,"0,68"
1205400000,Potsdam,1303,1034,97,540,"52,22",5,535,203,"37,94",157,"29,35",134,"25,05",2,"0,37",0,"0,00",22,"4,11",9,"1,68",7,"1,31",1,"0,19"
1205400000,Potsdam,1401,131,14,78,"59,54",3,75,24,"32,00",16,"21,33",22,"29,33",1,"1,33",0,"0,00",4,"5,33",3,"4,00",4,"5,33",1,"1,33"
1205400000,Potsdam,1501,1017,134,543,"53,39",3,540,194,"35,93",164,"30,37",125,"23,15",2,"0,37",1,"0,19",31,"5,74",13,"2,41",10,"1,85",0,"0,00"
1205400000,Potsdam,1502,1088,102,529,"48,62",3,526,187,"35,55",154,"29,28",133,"25,29",2,"0,38",2,"0,38",21,"3,99",20,"3,80",6,"1,14",1,"0,19"
1205400000,Potsdam,1503,1044,120,561,"53,74",2,559,197,"35,24",148,"26,48",155,"27,73",1,"0,18",2,"0,36",24,"4,29",22,"3,94",9,"1,61",1,"0,18"
1205400000,Potsdam,2101,1297,183,752,"57,98",5,747,229,"30,66",197,"26,37",229,"30,66",2,"0,27",1,"0,13",47,"6,29",21,"2,81",16,"2,14",5,"0,67"
1205400000,Potsdam,2102,1027,173,487,"47,42",2,485,183,"37,73",128,"26,39",101,"20,82",1,"0,21",5,"1,03",44,"9,07",9,"1,86",11,"2,27",3,"0,62"
1205400000,Potsdam,2201,820,123,458,"55,85",4,454,163,"35,90",129,"28,41",106,"23,35",0,"0,00",0,"0,00",36,"7,93",9,"1,98",10,"2,20",1,"0,22"
1205400000,Potsdam,2301,735,110,389,"52,93",0,389,126,"32,39",127,"32,65",90,"23,14",0,"0,00",1,"0,26",27,"6,94",6,"1,54",11,"2,83",1,"0,26"
1205400000,Potsdam,2302,740,84,360,"48,65",2,358,130,"36,31",97,"27,09",89,"24,86",2,"0,56",0,"0,00",23,"6,42",11,"3,07",6,"1,68",0,"0,00"
1205400000,Potsdam,3101,1175,167,586,"49,87",9,577,204,"35,36",103,"17,85",207,"35,88",5,"0,87",2,"0,35",31,"5,37",16,"2,77",8,"1,39",1,"0,17"
1205400000,Potsdam,3102,970,87,483,"49,79",10,473,165,"34,88",92,"19,45",143,"30,23",3,"0,63",0,"0,00",34,"7,19",26,"5,50",9,"1,90",1,"0,21"
1205400000,Potsdam,3103,998,104,494,"49,50",9,485,186,"38,35",82,"16,91",160,"32,99",0,"0,00",1,"0,21",41,"8,45",10,"2,06",5,"1,03",0,"0,00"
1205400000,Potsdam,3104,1432,173,834,"58,24",12,822,313,"38,08",187,"22,75",279,"33,94",0,"0,00",4,"0,49",8,"0,97",18,"2,19",7,"0,85",6,"0,73"
1205400000,Potsdam,3105,1195,156,648,"54,23",10,638,233,"36,52",133,"20,85",182,"28,53",2,"0,31",3,"0,47",62,"9,72",15,"2,35",7,"1,10",1,"0,16"
1205400000,Potsdam,3106,1158,132,646,"55,79",5,641,221,"34,48",106,"16,54",207,"32,29",1,"0,16",3,"0,47",74,"11,54",17,"2,65",11,"1,72",1,"0,16"
1205400000,Potsdam,3107,1334,165,735,"55,10",14,721,347,"48,13",140,"19,42",179,"24,83",4,"0,55",5,"0,69",17,"2,36",22,"3,05",5,"0,69",2,"0,28"
1205400000,Potsdam,3201,1081,109,597,"55,23",8,589,245,"41,60",116,"19,69",171,"29,03",0,"0,00",3,"0,51",31,"5,26",11,"1,87",12,"2,04",0,"0,00"
1205400000,Potsdam,3202,1234,109,692,"56,08",6,686,213,"31,05",125,"18,22",303,"44,17",0,"0,00",1,"0,15",10,"1,46",23,"3,35",6,"0,87",5,"0,73"
1205400000,Potsdam,3203,1095,132,554,"50,59",8,546,189,"34,62",91,"16,67",223,"40,84",2,"0,37",1,"0,18",19,"3,48",9,"1,65",7,"1,28",5,"0,92"
1205400000,Potsdam,3204,1226,158,665,"54,24",9,656,245,"37,35",93,"14,18",267,"40,70",3,"0,46",2,"0,30",13,"1,98",24,"3,66",9,"1,37",0,"0,00"
1205400000,Potsdam,3205,1152,142,677,"58,77",3,674,276,"40,95",137,"20,33",182,"27,00",1,"0,15",1,"0,15",25,"3,71",33,"4,90",15,"2,23",4,"0,59"
1205400000,Potsdam,4101,1075,109,566,"52,65",9,557,193,"34,65",121,"21,72",129,"23,16",2,"0,36",5,"0,90",67,"12,03",25,"4,49",12,"2,15",3,"0,54"
1205400000,Potsdam,4102,1174,154,566,"48,21",8,558,220,"39,43",127,"22,76",123,"22,04",1,"0,18",4,"0,72",54,"9,68",13,"2,33",15,"2,69",1,"0,18"
1205400000,Potsdam,4103,791,73,375,"47,41",3,372,131,"35,22",105,"28,23",90,"24,19",1,"0,27",1,"0,27",28,"7,53",9,"2,42",6,"1,61",1,"0,27"
1205400000,Potsdam,4104,1075,126,556,"51,72",5,551,216,"39,20",91,"16,52",179,"32,49",2,"0,36",3,"0,54",25,"4,54",27,"4,90",7,"1,27",1,"0,18"
1205400000,Potsdam,4105,965,89,473,"49,02",3,470,190,"40,43",94,"20,00",122,"25,96",1,"0,21",3,"0,64",38,"8,09",13,"2,77",7,"1,49",2,"0,43"
1205400000,Potsdam,4106,1172,157,692,"59,04",6,686,313,"45,63",135,"19,68",197,"28,72",0,"0,00",4,"0,58",19,"2,77",11,"1,60",6,"0,87",1,"0,15"
1205400000,Potsdam,4107,1205,126,681,"56,51",16,665,271,"40,75",114,"17,14",245,"36,84",0,"0,00",3,"0,45",8,"1,20",18,"2,71",4,"0,60",2,"0,30"
1205400000,Potsdam,4201,1076,82,530,"49,26",6,524,172,"32,82",70,"13,36",239,"45,61",1,"0,19",3,"0,57",6,"1,15",24,"4,58",2,"0,38",7,"1,34"
1205400000,Potsdam,4202,861,123,416,"48,32",5,411,135,"32,85",71,"17,27",168,"40,88",1,"0,24",1,"0,24",9,"2,19",19,"4,62",3,"0,73",4,"0,97"
1205400000,Potsdam,4203,1120,103,593,"52,95",13,580,186,"32,07",103,"17,76",240,"41,38",1,"0,17",3,"0,52",16,"2,76",22,"3,79",7,"1,21",2,"0,34"
1205400000,Potsdam,4204,1070,97,535,"50,00",5,530,247,"46,60",98,"18,49",145,"27,36",0,"0,00",3,"0,57",14,"2,64",13,"2,45",6,"1,13",4,"0,75"
1205400000,Potsdam,4205,867,83,407,"46,94",2,405,154,"38,02",75,"18,52",119,"29,38",5,"1,23",2,"0,49",24,"5,93",18,"4,44",4,"0,99",4,"0,99"
1205400000,Potsdam,5201,631,88,335,"53,09",2,333,113,"33,93",90,"27,03",95,"28,53",0,"0,00",0,"0,00",21,"6,31",4,"1,20",8,"2,40",2,"0,60"
