WKNR,AGS,Gemeindename,Wahlbezirksnr.,Wahlberechtigte,Wähler,"Wahlbeteiligung in Prozent","Wahlberechtigte ohne Sperrvermerk","Wahlberechtigte mit Sperrvermerk","Wahlberechtigte nach WO","Wähler mit Wahlschein","Ungültige Stimmen","Gültige Stimmen",SPD,CDU,PDS,DVU,GRÜNE/B90,FDP,AfW,AUB-Brandenburg,DKP,GRAUE,FAMILIE,50 Plus,JA,Offensive D,BRB,Einzelbewerber
008,"1,21E+07",Briefwahl,9004,0,743,-,0,0,0,743,7,736,240,173,194,0,80,27,11,0,0,0,0,0,0,11,0,0
008,"1,21E+07",Briefwahl,9005,0,516,-,0,0,0,516,9,507,145,109,156,0,48,29,12,0,0,0,0,0,0,8,0,0
009,"1,21E+07",Leegebruch,0001,761,355,"46,65",735,26,0,0,15,340,75,108,103,0,11,15,5,0,0,0,0,0,0,23,0,0
009,"1,21E+07",Leegebruch,0002,894,463,"51,79",829,65,0,0,3,460,128,99,176,0,14,13,9,0,0,0,0,0,0,21,0,0
009,"1,21E+07",Leegebruch,0003,1079,563,"52,18",1023,56,0,0,14,549,163,106,177,0,27,22,25,0,0,0,0,0,0,29,0,0
009,"1,21E+07",Leegebruch,0004,852,473,"55,52",795,57,0,0,24,449,95,131,157,0,25,16,9,0,0,0,0,0,0,16,0,0
009,"1,21E+07",Leegebruch,0005,805,402,"49,94",764,41,0,0,9,393,76,91,144,0,16,17,14,0,0,0,0,0,0,35,0,0
009,"1,21E+07",Leegebruch,0006,774,388,"50,13",725,49,0,0,12,376,93,84,136,0,17,10,5,0,0,0,0,0,0,31,0,0
009,"1,21E+07",Liebenwalde,0001,544,276,"50,74",513,31,0,0,12,264,62,46,118,0,6,14,6,0,0,0,0,0,0,12,0,0
009,"1,21E+07",Liebenwalde,0002,273,164,"60,07",264,9,0,0,12,152,43,38,49,0,8,8,3,0,0,0,0,0,0,3,0,0
009,"1,21E+07",Liebenwalde,0003,558,291,"52,15",532,26,0,0,6,285,72,86,105,0,3,7,4,0,0,0,0,0,0,8,0,0
009,"1,21E+07",Liebenwalde,0004,190,120,"63,16",175,15,0,0,7,113,27,12,58,0,2,10,0,0,0,0,0,0,0,4,0,0
009,"1,21E+07",Liebenwalde,0005,153,70,"45,75",142,11,0,0,0,70,11,18,29,0,0,6,3,0,0,0,0,0,0,3,0,0
009,"1,21E+07",Liebenwalde,0006,640,369,"57,66",603,37,0,0,16,353,93,92,130,0,6,21,6,0,0,0,0,0,0,5,0,0
009,"1,21E+07",Liebenwalde,0007,646,300,"46,44",618,28,0,0,11,289,69,46,122,0,6,27,11,0,0,0,0,0,0,8,0,0
009,"1,21E+07",Liebenwalde,0008,864,426,"49,31",817,47,0,0,7,419,112,67,190,0,10,16,11,0,0,0,0,0,0,13,0,0
009,"1,21E+07",Oranienburg,0001,1078,557,"51,67",997,81,0,0,5,552,115,140,218,0,11,30,14,0,0,0,0,0,0,24,0,0
009,"1,21E+07",Oranienburg,0002,1198,593,"49,50",1128,70,0,0,22,571,160,130,200,0,13,42,15,0,0,0,0,0,0,11,0,0
009,"1,21E+07",Oranienburg,0003,359,158,"44,01",347,12,0,0,9,149,39,32,44,0,6,14,8,0,0,0,0,0,0,6,0,0
009,"1,21E+07",Oranienburg,0004,1322,671,"50,76",1218,104,0,0,18,653,172,110,296,0,18,24,22,0,0,0,0,0,0,11,0,0
009,"1,21E+07",Oranienburg,0005,1133,531,"46,87",1054,79,0,0,38,493,137,92,207,0,10,20,10,0,0,0,0,0,0,17,0,0
009,"1,21E+07",Oranienburg,0006,1239,545,"43,99",1187,52,0,0,20,525,144,97,219,0,11,26,13,0,0,0,0,0,0,15,0,0
009,"1,21E+07",Oranienburg,0007,1294,563,"43,51",1205,89,0,0,26,537,140,88,237,0,12,21,20,0,0,0,0,0,0,19,0,0
009,"1,21E+07",Oranienburg,0008,1078,525,"48,70",983,95,0,0,18,507,173,81,202,0,12,18,13,0,0,0,0,0,0,8,0,0
009,"1,21E+07",Oranienburg,0009,991,408,"41,17",930,61,0,0,15,393,98,93,140,0,12,25,12,0,0,0,0,0,0,13,0,0
009,"1,21E+07",Oranienburg,0010,1318,606,"45,98",1235,83,0,0,15,591,153,98,249,0,19,22,29,0,0,0,0,0,0,21,0,0
009,"1,21E+07",Oranienburg,0011,903,306,"33,89",870,33,0,0,9,297,75,36,150,0,4,5,12,0,0,0,0,0,0,15,0,0
009,"1,21E+07",Oranienburg,0012,1053,383,"36,37",1020,33,0,0,12,371,80,76,176,0,11,12,10,0,0,0,0,0,0,6,0,0
009,"1,21E+07",Oranienburg,0013,1305,591,"45,29",1239,66,0,0,27,564,164,95,234,0,15,21,16,0,0,0,0,0,0,19,0,0
009,"1,21E+07",Oranienburg,0014,1113,523,"46,99",1046,67,0,0,18,505,146,85,221,0,14,11,11,0,0,0,0,0,0,17,0,0
009,"1,21E+07",Oranienburg,0015,1347,717,"53,23",1220,127,0,0,23,694,172,154,250,0,43,28,30,0,0,0,0,0,0,17,0,0
009,"1,21E+07",Oranienburg,0016,1129,491,"43,49",1079,50,0,0,10,481,92,79,227,0,13,18,27,0,0,0,0,0,0,25,0,0
009,"1,21E+07",Oranienburg,0017,1266,461,"36,41",1215,51,0,0,9,452,118,86,197,0,20,11,11,0,0,0,0,0,0,9,0,0
009,"1,21E+07",Oranienburg,0018,1021,434,"42,51",967,54,0,0,13,421,106,52,199,0,9,22,19,0,0,0,0,0,0,14,0,0
009,"1,21E+07",Oranienburg,0019,1025,478,"46,63",965,60,0,0,20,458,89,106,195,0,13,19,20,0,0,0,0,0,0,16,0,0
009,"1,21E+07",Oranienburg,0020,1243,793,"63,80",1181,62,0,0,12,781,178,189,316,0,24,27,24,0,0,0,0,0,0,23,0,0
009,"1,21E+07",Oranienburg,0021,1245,634,"50,92",1187,58,0,0,26,608,154,149,213,0,32,19,18,0,0,0,0,0,0,23,0,0
009,"1,21E+07",Oranienburg,0022,1290,650,"50,39",1171,119,0,0,18,632,167,150,233,0,30,18,15,0,0,0,0,0,0,19,0,0
009,"1,21E+07",Oranienburg,0023,813,377,"46,37",783,30,0,0,11,366,106,66,107,0,13,53,15,0,0,0,0,0,0,6,0,0
009,"1,21E+07",Oranienburg,0024,873,449,"51,43",834,39,0,0,13,436,100,130,132,0,13,40,10,0,0,0,0,0,0,11,0,0
009,"1,21E+07",Oranienburg,0025,1322,704,"53,25",1262,60,0,1,13,691,191,183,213,0,21,25,23,0,0,0,0,0,0,35,0,0
009,"1,21E+07",Oranienburg,0026,1236,697,"56,39",1142,94,0,0,13,684,197,136,247,0,41,30,22,0,0,0,0,0,0,11,0,0
009,"1,21E+07",Oranienburg,0027,1048,569,"54,29",932,116,0,0,15,554,151,117,205,0,26,26,17,0,0,0,0,0,0,12,0,0
009,"1,21E+07",Oranienburg,0028,410,254,"61,95",403,7,0,0,4,250,74,51,81,0,8,22,8,0,0,0,0,0,0,6,0,0
009,"1,21E+07",Oranienburg,0029,794,406,"51,13",751,43,0,0,4,402,107,105,132,0,19,21,11,0,0,0,0,0,0,7,0,0
009,"1,21E+07",Oranienburg,0030,853,421,"49,36",809,44,0,0,11,410,106,91,160,0,14,10,25,0,0,0,0,0,0,4,0,0
009,"1,21E+07",Oranienburg,0031,841,448,"53,27",807,34,0,0,16,432,128,119,138,0,7,15,15,0,0,0,0,0,0,10,0,0
009,"1,21E+07",Oranienburg,0032,833,454,"54,50",810,23,0,0,14,440,130,96,148,0,19,17,14,0,0,0,0,0,0,16,0,0
009,"1,21E+07",Briefwahl,9001,0,475,-,0,0,0,475,14,461,85,106,180,0,30,28,16,0,0,0,0,0,0,16,0,0
009,"1,21E+07",Briefwahl,9002,0,738,-,0,0,0,738,10,728,180,131,334,0,18,28,21,0,0,0,0,0,0,16,0,0
009,"1,21E+07",Briefwahl,9003,0,710,-,0,0,0,710,11,699,158,142,294,0,23,29,27,0,0,0,0,0,0,26,0,0
009,"1,21E+07",Briefwahl,9004,0,463,-,0,0,0,463,7,456,102,115,170,0,22,33,11,0,0,0,0,0,0,3,0,0
010,"1,21E+07",Fürstenberg/Havel,0001,1282,460,"35,88",1168,114,0,4,6,454,134,102,145,0,10,21,33,0,0,0,0,0,0,9,0,0
010,"1,21E+07",Fürstenberg/Havel,0002,1263,560,"44,34",1140,123,0,0,18,542,139,108,170,0,13,17,79,0,0,0,0,0,0,16,0,0
010,"1,21E+07",Fürstenberg/Havel,0003,1265,543,"42,92",1194,71,0,0,27,516,167,105,162,0,13,26,31,0,0,0,0,0,0,12,0,0
010,"1,21E+07",Fürstenberg/Havel,0004,113,33,"29,20",105,8,0,0,2,31,6,4,17,0,0,1,2,0,0,0,0,0,0,1,0,0
010,"1,21E+07",Fürstenberg/Havel,0005,117,58,"49,57",113,4,0,0,0,58,16,14,19,0,0,5,3,0,0,0,0,0,0,1,0,0
010,"1,21E+07",Fürstenberg/Havel,0006,198,89,"44,95",192,6,0,0,0,89,27,12,38,0,1,3,4,0,0,0,0,0,0,4,0,0
010,"1,21E+07",Fürstenberg/Havel,0007,633,283,"44,71",623,10,0,0,10,273,81,53,108,0,3,5,14,0,0,0,0,0,0,9,0,0
010,"1,21E+07",Fürstenberg/Havel,0008,456,265,"58,11",429,27,0,0,7,258,131,49,45,0,2,11,13,0,0,0,0,0,0,7,0,0
010,"1,21E+07",Fürstenberg/Havel,0009,127,59,"46,46",120,7,0,0,5,54,12,21,12,0,3,2,3,0,0,0,0,0,0,1,0,0
010,"1,21E+07",Fürstenberg/Havel,0010,191,75,"39,27",183,8,0,0,3,72,20,7,33,0,3,1,6,0,0,0,0,0,0,2,0,0
010,"1,21E+07",Fürstenberg/Havel,0011,193,102,"52,85",186,7,0,0,5,97,24,31,31,0,2,4,2,0,0,0,0,0,0,3,0,0
010,"1,21E+07",Gransee,0001,546,255,"46,70",527,19,0,0,10,245,85,31,96,0,4,12,12,0,0,0,0,0,0,5,0,0
010,"1,21E+07",Gransee,0002,265,97,"36,60",254,11,0,0,1,96,28,17,35,0,3,6,6,0,0,0,0,0,0,1,0,0
010,"1,21E+07",Gransee,0003,181,103,"56,91",169,12,0,0,4,99,26,20,39,0,4,7,1,0,0,0,0,0,0,2,0,0
010,"1,21E+07",Gransee,0004,203,108,"53,20",200,3,0,0,3,105,41,26,26,0,4,4,4,0,0,0,0,0,0,0,0,0
010,"1,21E+07",Gransee,0005,170,81,"47,65",159,11,0,0,0,81,28,16,30,0,1,4,1,0,0,0,0,0,0,1,0,0
010,"1,21E+07",Gransee,0006,129,68,"52,71",127,2,0,0,6,62,29,13,11,0,2,4,2,0,0,0,0,0,0,1,0,0
010,"1,21E+07",Gransee,0007,251,94,"37,45",239,12,0,0,2,92,19,13,44,0,2,5,7,0,0,0,0,0,0,2,0,0
010,"1,21E+07",Gransee,0008,1336,527,"39,45",1256,80,0,1,23,504,200,99,156,0,10,16,16,0,0,0,0,0,0,7,0,0
010,"1,21E+07",Gransee,0009,1230,469,"38,13",1147,83,0,0,3,466,148,82,177,0,6,14,29,0,0,0,0,0,0,10,0,0
010,"1,21E+07",Gransee,0010,1157,494,"42,70",1076,81,0,0,6,488,160,93,168,0,15,23,20,0,0,0,0,0,0,9,0,0
010,"1,21E+07",Großwoltersdorf,0001,331,179,"54,08",321,10,0,0,9,170,54,22,75,0,3,6,4,0,0,0,0,0,0,6,0,0
010,"1,21E+07",Großwoltersdorf,0002,147,95,"64,63",138,9,0,1,5,90,21,16,41,0,2,6,3,0,0,0,0,0,0,1,0,0
010,"1,21E+07",Großwoltersdorf,0003,186,106,"56,99",175,11,0,0,6,100,33,24,30,0,3,2,4,0,0,0,0,0,0,4,0,0
010,"1,21E+07",Großwoltersdorf,0004,115,71,"61,74",110,5,0,0,0,71,26,8,32,0,3,1,1,0,0,0,0,0,0,0,0,0
010,"1,21E+07",Schönermark,0001,424,161,"37,97",402,22,0,0,5,156,33,43,58,0,4,9,8,0,0,0,0,0,0,1,0,0
010,"1,21E+07",Sonnenberg,0001,121,65,"53,72",117,4,0,0,1,64,20,21,16,0,1,2,4,0,0,0,0,0,0,0,0,0
010,"1,21E+07",Sonnenberg,0002,103,56,"54,37",101,2,0,0,2,54,20,9,17,0,1,4,3,0,0,0,0,0,0,0,0,0
010,"1,21E+07",Sonnenberg,0003,157,82,"52,23",154,3,0,0,1,81,22,6,39,0,4,3,4,0,0,0,0,0,0,3,0,0
010,"1,21E+07",Sonnenberg,0004,144,80,"55,56",133,11,0,0,0,80,26,39,10,0,1,1,1,0,0,0,0,0,0,2,0,0
010,"1,21E+07",Sonnenberg,0005,255,119,"46,67",249,6,0,0,3,116,39,22,46,0,1,3,3,0,0,0,0,0,0,2,0,0
010,"1,21E+07",Stechlin,0001,252,133,"52,78",238,14,0,0,2,131,54,36,31,0,2,5,3,0,0,0,0,0,0,0,0,0
010,"1,21E+07",Stechlin,0002,516,244,"47,29",479,37,0,0,14,230,81,37,85,0,2,7,12,0,0,0,0,0,0,6,0,0
010,"1,21E+07",Stechlin,0003,384,247,"64,32",369,15,0,0,6,241,78,40,88,0,4,12,10,0,0,0,0,0,0,9,0,0
010,"1,21E+07",Zehdenick,0001,1185,506,"42,70",1110,75,0,0,18,488,146,115,145,0,6,40,18,0,0,0,0,0,0,18,0,0
010,"1,21E+07",Zehdenick,0002,1243,476,"38,29",1128,115,0,0,10,466,165,123,119,0,9,26,18,0,0,0,0,0,0,6,0,0
010,"1,21E+07",Zehdenick,0003,1179,543,"46,06",1112,67,0,0,24,519,188,75,180,0,15,39,15,0,0,0,0,0,0,7,0,0
010,"1,21E+07",Zehdenick,0004,1144,431,"37,67",1096,48,0,0,13,418,113,80,156,0,10,28,11,0,0,0,0,0,0,20,0,0
010,"1,21E+07",Zehdenick,0005,1250,548,"43,84",1187,63,0,1,20,528,166,142,140,0,12,37,21,0,0,0,0,0,0,10,0,0
010,"1,21E+07",Zehdenick,0006,901,382,"42,40",861,40,0,0,12,370,113,96,95,0,9,32,11,0,0,0,0,0,0,14,0,0
010,"1,21E+07",Zehdenick,0007,1229,507,"41,25",1200,29,0,0,15,492,149,95,178,0,5,37,18,0,0,0,0,0,0,10,0,0
010,"1,21E+07",Zehdenick,0008,513,238,"46,39",506,7,0,0,0,238,81,45,88,0,5,10,6,0,0,0,0,0,0,3,0,0
010,"1,21E+07",Zehdenick,0009,484,224,"46,28",473,11,0,1,7,217,64,28,87,0,5,11,10,0,0,0,0,0,0,12,0,0
010,"1,21E+07",Zehdenick,0010,416,246,"59,13",404,12,0,0,16,230,75,70,64,0,3,9,6,0,0,0,0,0,0,3,0,0
010,"1,21E+07",Zehdenick,0011,225,104,"46,22",220,5,0,0,5,99,39,13,40,0,1,4,1,0,0,0,0,0,0,1,0,0
010,"1,21E+07",Zehdenick,0012,159,108,"67,92",158,1,0,0,1,107,34,19,31,0,1,11,5,0,0,0,0,0,0,6,0,0
010,"1,21E+07",Zehdenick,0013,419,205,"48,93",406,13,0,0,5,200,63,52,61,0,6,12,6,0,0,0,0,0,0,0,0,0
010,"1,21E+07",Zehdenick,0014,269,155,"57,62",266,3,0,0,5,150,57,27,36,0,2,13,8,0,0,0,0,0,0,7,0,0
010,"1,21E+07",Zehdenick,0015,277,162,"58,48",264,13,0,0,4,158,63,25,59,0,2,4,3,0,0,0,0,0,0,2,0,0
010,"1,21E+07",Zehdenick,0016,393,168,"42,75",389,4,0,0,4,164,51,27,63,0,4,7,8,0,0,0,0,0,0,4,0,0
010,"1,21E+07",Zehdenick,0017,645,269,"41,71",629,16,0,0,3,266,77,54,82,0,3,26,18,0,0,0,0,0,0,6,0,0
010,"1,21E+07",Zehdenick,0018,142,55,"38,73",142,0,0,0,0,55,19,14,17,0,0,2,1,0,0,0,0,0,0,2,0,0
010,"1,21E+07",Zehdenick,0019,73,51,"69,86",71,2,0,0,0,51,22,4,22,0,2,1,0,0,0,0,0,0,0,0,0,0
010,"1,21E+07",Zehdenick,0020,215,107,"49,77",212,3,0,0,1,106,47,17,26,0,2,5,2,0,0,0,0,0,0,7,0,0
010,"1,21E+07",Zehdenick,0021,237,122,"51,48",225,12,0,0,3,119,31,14,43,0,2,14,8,0,0,0,0,0,0,7,0,0
010,"1,21E+07",Briefwahl,9001,0,802,-,0,0,0,802,12,790,223,169,249,0,20,38,85,0,0,0,0,0,0,6,0,0
010,"1,21E+07",Briefwahl,9002,0,507,-,0,0,0,507,2,505,148,127,137,0,19,39,24,0,0,0,0,0,0,11,0,0
010,"1,21E+07",Boitzenburger Land,0001,109,59,"54,13",104,5,0,2,4,55,14,7,19,0,6,3,5,0,0,0,0,0,0,1,0,0
010,"1,21E+07",Boitzenburger Land,0002,944,469,"49,68",900,44,0,0,21,448,104,86,191,0,9,16,18,0,0,0,0,0,0,24,0,0
010,"1,21E+07",Boitzenburger Land,0003,247,92,"37,25",243,4,0,0,4,88,15,18,42,0,5,2,3,0,0,0,0,0,0,3,0,0
010,"1,21E+07",Boitzenburger Land,0004,268,112,"41,79",247,21,0,0,3,109,39,30,23,0,9,4,3,0,0,0,0,0,0,1,0,0
010,"1,21E+07",Boitzenburger Land,0005,385,163,"42,34",371,14,0,0,10,153,37,62,42,0,2,4,3,0,0,0,0,0,0,3,0,0
010,"1,21E+07",Boitzenburger Land,0006,519,212,"40,85",506,13,0,0,7,205,63,41,61,0,16,13,9,0,0,0,0,0,0,2,0,0
010,"1,21E+07",Boitzenburger Land,0007,153,96,"62,75",148,5,0,0,6,90,28,9,37,0,7,5,3,0,0,0,0,0,0,1,0,0
010,"1,21E+07",Boitzenburger Land,0008,201,97,"48,26",186,15,0,0,3,94,29,10,41,0,4,1,4,0,0,0,0,0,0,5,0,0
010,"1,21E+07",Boitzenburger Land,0009,300,137,"45,67",289,11,0,0,3,134,42,33,44,0,3,4,6,0,0,0,0,0,0,2,0,0
010,"1,21E+07",Boitzenburger Land,0010,311,177,"56,91",305,6,0,0,6,171,47,35,73,0,5,8,1,0,0,0,0,0,0,2,0,0
010,"1,21E+07",Lychen,0001,1178,599,"50,85",1094,84,0,0,20,579,165,134,236,0,6,6,19,0,0,0,0,0,0,13,0,0
010,"1,21E+07",Lychen,0002,906,453,"50,00",856,50,0,0,16,437,121,83,184,0,11,13,22,0,0,0,0,0,0,3,0,0
010,"1,21E+07",Lychen,0003,1044,412,"39,46",958,86,0,0,8,404,108,101,146,0,17,15,14,0,0,0,0,0,0,3,0,0
010,"1,21E+07",Templin,0001,760,360,"47,37",732,28,0,0,14,346,109,70,127,0,15,14,9,0,0,0,0,0,0,2,0,0
010,"1,21E+07",Templin,0002,983,493,"50,15",913,70,0,0,9,484,158,90,173,0,20,19,17,0,0,0,0,0,0,7,0,0
010,"1,21E+07",Templin,0003,930,489,"52,58",866,64,0,3,11,478,153,87,174,0,12,22,22,0,0,0,0,0,0,8,0,0
010,"1,21E+07",Templin,0004,1023,484,"47,31",963,60,0,0,10,474,155,71,180,0,18,28,14,0,0,0,0,0,0,8,0,0
010,"1,21E+07",Templin,0005,826,291,"35,23",777,49,0,0,10,281,65,43,126,0,9,10,13,0,0,0,0,0,0,15,0,0
010,"1,21E+07",Templin,0006,1094,554,"50,64",1036,58,0,1,22,532,165,107,175,0,22,28,26,0,0,0,0,0,0,9,0,0
010,"1,21E+07",Templin,0007,814,330,"40,54",760,54,0,0,8,322,90,67,109,0,11,18,14,0,0,0,0,0,0,13,0,0
010,"1,21E+07",Templin,0008,889,386,"43,42",801,88,0,0,8,378,110,67,148,0,16,16,13,0,0,0,0,0,0,8,0,0
010,"1,21E+07",Templin,0009,1059,469,"44,29",1013,46,0,0,14,455,143,82,176,0,11,17,11,0,0,0,0,0,0,15,0,0
010,"1,21E+07",Templin,0010,1147,517,"45,07",1120,27,0,1,17,500,151,81,212,0,10,12,19,0,0,0,0,0,0,15,0,0
010,"1,21E+07",Templin,0011,570,243,"42,63",543,27,0,1,13,230,78,37,93,0,6,7,4,0,0,0,0,0,0,5,0,0
010,"1,21E+07",Templin,0012,1082,490,"45,29",1003,79,0,0,5,485,134,100,189,0,14,16,21,0,0,0,0,0,0,11,0,0
010,"1,21E+07",Templin,0013,159,82,"51,57",151,8,0,0,4,78,21,25,20,0,1,7,4,0,0,0,0,0,0,0,0,0
010,"1,21E+07",Templin,0014,231,103,"44,59",216,15,0,1,4,99,25,30,29,0,4,4,4,0,0,0,0,0,0,3,0,0
010,"1,21E+07",Templin,0015,258,149,"57,75",254,4,0,0,8,141,34,36,49,0,8,4,8,0,0,0,0,0,0,2,0,0
010,"1,21E+07",Templin,0016,123,85,"69,11",113,10,0,0,4,81,21,20,31,0,1,2,6,0,0,0,0,0,0,0,0,0
010,"1,21E+07",Templin,0017,215,110,"51,16",209,6,0,0,7,103,24,30,31,0,2,9,4,0,0,0,0,0,0,3,0,0
010,"1,21E+07",Templin,0018,126,81,"64,29",120,6,0,0,5,76,12,14,39,0,6,2,1,0,0,0,0,0,0,2,0,0
010,"1,21E+07",Templin,0019,194,99,"51,03",190,4,0,0,3,96,19,27,33,0,3,8,0,0,0,0,0,0,0,6,0,0
010,"1,21E+07",Templin,0020,371,188,"50,67",350,21,0,0,4,184,86,41,39,0,3,7,2,0,0,0,0,0,0,6,0,0
010,"1,21E+07",Templin,0021,207,108,"52,17",202,5,0,0,4,104,27,10,45,0,8,4,5,0,0,0,0,0,0,5,0,0
010,"1,21E+07",Templin,0022,224,123,"54,91",219,5,0,0,3,120,30,24,48,0,4,5,6,0,0,0,0,0,0,3,0,0
010,"1,21E+07",Templin,0023,97,46,"47,42",92,5,0,0,4,42,2,7,23,0,9,1,0,0,0,0,0,0,0,0,0,0
010,"1,21E+07",Templin,0024,212,112,"52,83",206,6,0,0,5,107,27,12,48,0,1,10,5,0,0,0,0,0,0,4,0,0
010,"1,21E+07",Templin,0025,358,175,"48,88",347,11,0,0,8,167,56,40,49,0,3,11,6,0,0,0,0,0,0,2,0,0
010,"1,21E+07",Templin,0026,343,176,"51,31",335,8,0,0,5,171,39,43,58,0,12,10,3,0,0,0,0,0,0,6,0,0
010,"1,21E+07",Templin,0027,112,70,"62,50",111,1,0,0,2,68,12,19,28,0,3,1,4,0,0,0,0,0,0,1,0,0
010,"1,21E+07",Templin,0028,215,99,"46,05",206,9,0,0,2,97,16,23,43,0,7,2,1,0,0,0,0,0,0,5,0,0
010,"1,21E+07",Briefwahl,9003,0,1053,-,0,0,0,1053,16,1037,303,231,350,0,73,26,37,0,0,0,0,0,0,17,0,0
011,"1,21E+07",Angermünde,0001,849,428,"50,41",797,52,0,1,16,412,99,67,124,0,7,18,9,0,0,0,0,0,0,2,5,81
011,"1,21E+07",Angermünde,0002,768,336,"43,75",716,52,0,0,28,308,82,56,96,0,4,7,7,0,0,0,0,0,0,3,2,51
011,"1,21E+07",Angermünde,0003,977,435,"44,52",909,68,0,0,17,418,110,65,121,0,2,14,7,0,0,0,0,0,0,5,7,87
011,"1,21E+07",Angermünde,0004,1170,560,"47,86",1097,73,0,0,21,539,114,88,150,0,8,19,10,0,0,0,0,0,0,11,12,127
011,"1,21E+07",Angermünde,0005,945,480,"50,79",876,69,0,0,12,468,123,63,167,0,6,10,11,0,0,0,0,0,0,1,8,79
011,"1,21E+07",Angermünde,0006,778,373,"47,94",735,43,0,0,15,358,102,29,120,0,6,7,12,0,0,0,0,0,0,2,4,76
011,"1,21E+07",Angermünde,0007,897,408,"45,48",832,65,0,0,13,395,123,54,121,0,7,4,9,0,0,0,0,0,0,2,2,73
011,"1,21E+07",Angermünde,0008,1149,550,"47,87",1038,111,0,1,8,542,105,110,166,0,5,23,14,0,0,0,0,0,0,9,6,104
011,"1,21E+07",Angermünde,0009,168,106,"63,10",155,13,0,0,2,104,26,14,42,0,3,3,3,0,0,0,0,0,0,1,3,9
011,"1,21E+07",Angermünde,0010,215,127,"59,07",205,10,0,0,6,121,27,18,29,0,3,4,1,0,0,0,0,0,0,2,3,34
011,"1,21E+07",Angermünde,0011,116,82,"70,69",107,9,0,0,5,77,20,33,17,0,0,2,1,0,0,0,0,0,0,0,1,3
011,"1,21E+07",Angermünde,0012,141,74,"52,48",139,2,0,0,3,71,14,11,20,0,1,0,7,0,0,0,0,0,0,1,2,15
011,"1,21E+07",Angermünde,0013,469,249,"53,09",459,10,0,0,7,242,49,47,77,0,0,7,7,0,0,0,0,0,0,2,3,50
011,"1,21E+07",Angermünde,0014,357,240,"67,23",349,8,0,0,6,234,40,78,46,0,2,4,3,0,0,0,0,0,0,4,6,51
011,"1,21E+07",Angermünde,0015,158,94,"59,49",155,3,0,0,7,87,16,18,34,0,2,4,1,0,0,0,0,0,0,0,4,8
011,"1,21E+07",Angermünde,0016,145,88,"60,69",142,3,0,0,6,82,20,22,20,0,1,4,5,0,0,0,0,0,0,0,1,9
011,"1,21E+07",Angermünde,0017,575,277,"48,17",551,24,0,0,5,272,45,31,89,0,8,5,8,0,0,0,0,0,0,3,5,78
011,"1,21E+07",Angermünde,0018,280,160,"57,14",278,2,0,0,3,157,29,45,54,0,1,4,2,0,0,0,0,0,0,1,1,20
011,"1,21E+07",Angermünde,0019,231,130,"56,28",221,10,0,2,3,127,28,27,39,0,3,3,4,0,0,0,0,0,0,2,3,18
011,"1,21E+07",Angermünde,0020,380,212,"55,79",366,14,0,0,11,201,47,37,56,0,3,8,3,0,0,0,0,0,0,2,4,41
011,"1,21E+07",Angermünde,0021,323,204,"63,16",320,3,0,0,10,194,44,67,52,0,3,6,3,0,0,0,0,0,0,1,5,13
011,"1,21E+07",Angermünde,0022,277,149,"53,79",271,6,0,0,6,143,20,32,43,0,2,9,9,0,0,0,0,0,0,6,1,21
011,"1,21E+07",Angermünde,0023,257,145,"56,42",244,13,0,0,8,137,36,25,31,0,1,3,2,0,0,0,0,0,0,2,2,35
011,"1,21E+07",Angermünde,0024,121,81,"66,94",115,6,0,0,4,77,28,12,16,0,2,5,3,0,0,0,0,0,0,4,1,6
011,"1,21E+07",Angermünde,0025,178,102,"57,30",173,5,0,0,1,101,21,17,41,0,0,5,2,0,0,0,0,0,0,0,2,13
011,"1,21E+07",Angermünde,0026,326,193,"59,20",313,13,0,0,5,188,54,28,66,0,1,5,2,0,0,0,0,0,0,3,8,21
011,"1,21E+07",Angermünde,0027,109,67,"61,47",103,6,0,0,2,65,14,9,24,0,3,3,2,0,0,0,0,0,0,0,0,10
011,"1,21E+07",Angermünde,0028,214,129,"60,28",207,7,0,0,6,123,29,15,42,0,3,3,3,0,0,0,0,0,0,0,0,28
011,"1,21E+07",Angermünde,0029,110,57,"51,82",108,2,0,0,4,53,9,10,18,0,2,0,5,0,0,0,0,0,0,1,4,4
011,"1,21E+07",Angermünde,0030,240,121,"50,42",228,12,0,0,0,121,19,29,46,0,2,6,1,0,0,0,0,0,0,0,3,15
011,"1,21E+07",Brüssow,0001,1215,473,"38,93",1167,48,0,0,13,460,85,97,105,0,12,19,9,0,0,0,0,0,0,4,8,121
011,"1,21E+07",Brüssow,0003,126,76,"60,32",124,2,0,0,4,72,9,8,38,0,0,6,0,0,0,0,0,0,0,0,1,10
011,"1,21E+07",Brüssow,0004,85,36,"42,35",76,9,0,1,3,33,12,6,4,0,4,0,0,0,0,0,0,0,0,0,0,7
011,"1,21E+07",Brüssow,0005,176,78,"44,32",167,9,0,0,4,74,15,11,24,0,1,2,2,0,0,0,0,0,0,0,2,17
011,"1,21E+07",Brüssow,0006,239,92,"38,49",235,4,0,0,0,92,13,29,30,0,0,5,1,0,0,0,0,0,0,2,3,9
011,"1,21E+07",Brüssow,0007,100,49,"49,00",95,5,0,0,2,47,19,8,4,0,1,4,2,0,0,0,0,0,0,0,0,9
011,"1,21E+07",Carmzow-Wallmow,0001,243,128,"52,67",238,5,0,0,3,125,16,26,29,0,5,5,2,0,0,0,0,0,0,1,3,38
