WKNR,AGS,Gemeindename,Wahlbezirksnr.,Wahlberechtigte,Wähler,"Wahlbeteiligung in Prozent","Wahlberechtigte ohne Sperrvermerk","Wahlberechtigte mit Sperrvermerk","Wahlberechtigte nach WO","Wähler mit Wahlschein","Ungültige Stimmen","Gültige Stimmen",SPD,CDU,PDS,DVU,GRÜNE/B90,FDP,AfW,AUB-Brandenburg,DKP,GRAUE,FAMILIE,50 Plus,JA,Offensive D,BRB,Einzelbewerber
024,"1,21E+07",Niedergörsdorf,0007,135,94,"69,63",122,13,0,0,0,94,23,26,26,4,3,3,2,1,0,0,3,0,3,0,0,0
024,"1,21E+07",Niedergörsdorf,0009,183,105,"57,38",171,12,0,0,1,104,49,22,27,4,0,1,0,0,0,0,1,0,0,0,0,0
024,"1,21E+07",Niedergörsdorf,0010,277,181,"65,34",276,1,0,0,2,179,77,39,36,6,6,0,2,1,0,2,6,0,0,0,4,0
024,"1,21E+07",Niedergörsdorf,0011,443,244,"55,08",416,27,0,0,7,237,84,39,78,19,2,5,2,2,0,0,3,1,0,0,2,0
024,"1,21E+07",Niedergörsdorf,0012,68,48,"70,59",66,2,0,0,3,45,14,13,10,5,0,1,0,0,0,0,1,1,0,0,0,0
024,"1,21E+07",Niedergörsdorf,0013,94,60,"63,83",92,2,0,0,1,59,12,29,16,1,0,0,1,0,0,0,0,0,0,0,0,0
024,"1,21E+07",Niedergörsdorf,0014,99,58,"58,59",94,5,0,0,1,57,23,10,12,5,0,1,1,0,0,1,1,0,0,0,3,0
024,"1,21E+07",Niedergörsdorf,0015,87,47,"54,02",79,8,0,0,2,45,14,16,12,0,0,2,0,0,1,0,0,0,0,0,0,0
024,"1,21E+07",Niedergörsdorf,0016,84,46,"54,76",84,0,0,0,0,46,9,9,16,5,1,2,0,1,0,1,1,0,0,0,1,0
024,"1,21E+07",Niedergörsdorf,0017,67,42,"62,69",65,2,0,0,3,39,6,11,10,6,0,1,2,0,2,0,0,0,0,0,1,0
024,"1,21E+07",Niedergörsdorf,0018,364,192,"52,75",351,13,0,0,3,189,58,22,72,13,2,8,1,0,0,1,7,2,1,0,2,0
024,"1,21E+07",Niedergörsdorf,0019,138,72,"52,17",130,8,0,0,4,68,30,6,20,8,1,0,1,1,0,0,1,0,0,0,0,0
024,"1,21E+07",Niedergörsdorf,0022,1360,451,"33,16",1334,26,0,0,15,436,76,105,139,63,6,15,3,4,2,7,4,5,0,0,7,0
024,"1,21E+07",Niedergörsdorf,0023,273,158,"57,88",268,5,0,0,2,156,48,35,44,10,4,6,1,1,0,3,1,2,0,0,1,0
024,"1,21E+07",Niedergörsdorf,0024,282,160,"56,74",276,6,0,0,4,156,49,27,56,5,3,4,3,0,0,1,4,2,0,0,2,0
024,"1,21E+07",Niederer Fläming,0001,145,87,"60,00",140,5,0,0,2,85,32,18,23,1,3,2,0,2,0,2,1,0,0,0,1,0
024,"1,21E+07",Niederer Fläming,0002,181,102,"56,35",180,1,0,0,1,101,32,36,19,4,2,3,0,0,0,1,4,0,0,0,0,0
024,"1,21E+07",Niederer Fläming,0003,159,94,"59,12",152,7,0,0,0,94,29,12,29,9,1,5,0,0,3,1,3,1,1,0,0,0
024,"1,21E+07",Niederer Fläming,0004,120,66,"55,00",118,2,0,0,1,65,12,16,21,9,3,4,0,0,0,0,0,0,0,0,0,0
024,"1,21E+07",Niederer Fläming,0005,118,74,"62,71",112,6,0,0,1,73,22,14,21,3,3,3,1,2,0,1,1,0,2,0,0,0
024,"1,21E+07",Niederer Fläming,0006,72,53,"73,61",71,1,0,1,0,53,12,16,14,1,2,3,0,0,0,0,0,0,0,0,5,0
024,"1,21E+07",Niederer Fläming,0007,344,185,"53,78",342,2,0,0,1,184,53,36,64,12,8,3,0,3,0,0,1,0,0,0,4,0
024,"1,21E+07",Niederer Fläming,0008,239,102,"42,68",230,9,0,0,3,99,30,22,30,9,1,2,1,0,0,1,2,0,0,0,1,0
024,"1,21E+07",Niederer Fläming,0009,141,74,"52,48",129,12,0,0,1,73,21,11,25,7,3,5,0,0,0,0,1,0,0,0,0,0
024,"1,21E+07",Niederer Fläming,0010,93,60,"64,52",90,3,0,0,2,58,23,9,21,1,3,0,0,0,0,0,0,0,0,0,1,0
024,"1,21E+07",Niederer Fläming,0011,206,121,"58,74",193,13,0,0,3,118,44,13,36,9,2,7,1,0,1,0,3,2,0,0,0,0
024,"1,21E+07",Niederer Fläming,0012,99,78,"78,79",90,9,0,0,2,76,20,12,29,8,2,2,0,0,0,1,2,0,0,0,0,0
024,"1,21E+07",Niederer Fläming,0013,92,50,"54,35",92,0,0,0,3,47,7,13,21,2,1,0,1,0,0,0,1,0,1,0,0,0
024,"1,21E+07",Niederer Fläming,0014,174,87,"50,00",168,6,0,0,3,84,34,10,19,5,1,2,2,0,2,3,6,0,0,0,0,0
024,"1,21E+07",Niederer Fläming,0015,216,113,"52,31",197,19,0,0,1,112,48,28,29,3,0,2,0,0,0,0,2,0,0,0,0,0
024,"1,21E+07",Niederer Fläming,0016,245,143,"58,37",232,13,0,0,3,140,59,19,44,3,1,6,0,0,0,0,3,1,1,0,3,0
024,"1,21E+07",Niederer Fläming,0017,90,61,"67,78",90,0,0,0,2,59,23,13,9,3,1,1,1,5,0,1,0,0,2,0,0,0
024,"1,21E+07",Niederer Fläming,0018,439,253,"57,63",426,13,0,0,9,244,67,73,70,19,1,4,2,3,1,2,1,0,1,0,0,0
024,"1,21E+07",Briefwahl,9003,0,1148,-,0,0,0,1148,10,1138,422,196,321,29,41,50,9,19,2,13,14,6,3,0,13,0
024,"1,21E+07",Briefwahl,9004,0,1208,-,0,0,0,1208,5,1203,428,209,388,41,36,18,20,6,1,16,24,8,3,1,4,0
025,"1,21E+07",Baruth/Mark,0001,134,80,"59,70",134,0,0,0,5,75,24,11,27,4,0,2,1,0,0,0,5,1,0,0,0,0
025,"1,21E+07",Baruth/Mark,0002,191,123,"64,40",179,12,0,0,2,121,37,18,35,14,4,3,2,0,0,3,5,0,0,0,0,0
025,"1,21E+07",Baruth/Mark,0003,113,77,"68,14",111,2,0,0,2,75,19,17,24,5,2,3,0,0,0,0,4,0,0,0,1,0
025,"1,21E+07",Baruth/Mark,0004,225,147,"65,33",216,9,0,0,8,139,54,11,38,15,4,4,1,0,0,1,9,2,0,0,0,0
025,"1,21E+07",Baruth/Mark,0005,259,159,"61,39",252,7,0,0,3,156,46,29,36,24,2,9,0,3,0,0,5,1,0,0,1,0
025,"1,21E+07",Baruth/Mark,0006,189,113,"59,79",184,5,0,0,2,111,36,15,31,9,5,6,1,2,0,1,4,0,0,0,1,0
025,"1,21E+07",Baruth/Mark,0007,70,41,"58,57",70,0,0,0,1,40,13,9,14,1,2,1,0,0,0,0,0,0,0,0,0,0
025,"1,21E+07",Baruth/Mark,0008,162,101,"62,35",155,7,0,0,0,101,25,14,29,19,5,4,2,0,0,0,1,1,0,0,1,0
025,"1,21E+07",Baruth/Mark,0009,308,165,"53,57",293,15,0,0,11,154,52,37,25,10,6,5,1,0,0,0,15,0,1,0,2,0
025,"1,21E+07",Baruth/Mark,0010,469,268,"57,14",445,24,0,0,7,261,108,31,78,20,5,4,0,1,0,1,7,2,0,1,3,0
025,"1,21E+07",Baruth/Mark,0011,151,85,"56,29",149,2,0,0,2,83,32,13,19,7,0,5,2,1,0,1,3,0,0,0,0,0
025,"1,21E+07",Baruth/Mark,0012,568,286,"50,35",538,30,0,2,3,283,101,53,72,16,10,6,6,0,1,4,10,2,1,1,0,0
025,"1,21E+07",Baruth/Mark,0013,498,249,"50,00",462,36,0,0,6,243,74,54,63,10,4,7,11,0,0,8,7,2,1,2,0,0
025,"1,21E+07",Baruth/Mark,0014,459,213,"46,41",421,38,0,0,1,212,82,35,58,20,4,2,2,0,0,2,5,0,0,2,0,0
025,"1,21E+07",Blankenfelde-Mahlow,0001,1249,723,"57,89",1096,153,0,7,19,704,171,100,152,46,41,16,3,143,1,10,14,3,1,1,2,0
025,"1,21E+07",Blankenfelde-Mahlow,0002,1119,641,"57,28",1003,116,0,3,9,632,113,79,126,30,49,14,4,185,0,8,17,3,1,0,3,0
025,"1,21E+07",Blankenfelde-Mahlow,0003,1190,559,"46,97",1108,82,0,1,8,551,112,89,179,47,16,14,8,32,2,4,30,1,2,11,4,0
025,"1,21E+07",Blankenfelde-Mahlow,0004,1229,680,"55,33",1124,105,0,1,12,668,173,78,195,23,42,9,6,98,3,2,23,7,1,5,3,0
025,"1,21E+07",Blankenfelde-Mahlow,0005,1329,752,"56,58",1210,119,0,0,20,732,181,127,163,41,51,23,8,94,0,6,25,5,3,2,3,0
025,"1,21E+07",Blankenfelde-Mahlow,0006,1072,565,"52,71",990,82,0,0,16,549,118,124,74,28,47,15,3,108,1,2,25,1,1,1,1,0
025,"1,21E+07",Blankenfelde-Mahlow,0007,1033,596,"57,70",914,119,0,2,10,586,98,147,71,24,61,18,4,118,0,3,33,2,4,0,3,0
025,"1,21E+07",Blankenfelde-Mahlow,0008,1144,669,"58,48",1078,66,0,0,17,652,141,154,123,41,60,26,6,56,1,10,28,1,0,3,2,0
025,"1,21E+07",Blankenfelde-Mahlow,0009,1166,550,"47,17",1050,116,0,1,10,540,170,104,129,38,20,21,3,27,2,5,15,3,2,0,1,0
025,"1,21E+07",Blankenfelde-Mahlow,0010,1013,512,"50,54",918,95,0,6,13,499,102,116,93,35,39,25,9,55,1,7,12,2,1,2,0,0
025,"1,21E+07",Blankenfelde-Mahlow,0011,1109,640,"57,71",1016,93,0,2,8,632,165,159,89,31,44,28,4,86,1,4,15,5,1,0,0,0
025,"1,21E+07",Blankenfelde-Mahlow,0012,1262,623,"49,37",1128,134,0,0,13,610,182,177,53,22,84,31,3,35,1,11,8,3,0,0,0,0
025,"1,21E+07",Blankenfelde-Mahlow,0013,1273,552,"43,36",1200,73,0,2,17,535,149,117,127,35,23,40,3,6,0,7,22,0,0,3,3,0
025,"1,21E+07",Blankenfelde-Mahlow,0014,1158,466,"40,24",1096,62,0,1,3,463,95,131,62,51,28,29,6,30,2,6,16,2,3,1,1,0
025,"1,21E+07",Blankenfelde-Mahlow,0015,220,98,"44,55",208,12,0,0,4,94,29,32,15,4,6,1,2,0,0,0,3,0,1,0,1,0
025,"1,21E+07",Blankenfelde-Mahlow,0016,243,157,"64,61",227,16,0,0,5,152,47,46,19,4,14,4,1,7,0,2,6,0,0,1,1,0
025,"1,21E+07",Blankenfelde-Mahlow,0017,1624,845,"52,03",1496,128,0,5,15,830,225,135,205,52,42,30,8,81,3,10,26,6,3,3,1,0
025,"1,21E+07",Rangsdorf,0001,1633,874,"53,52",1445,188,0,0,21,853,288,168,201,27,57,57,5,6,2,9,16,9,2,4,2,0
025,"1,21E+07",Rangsdorf,0002,2026,1141,"56,32",1850,176,0,0,35,1106,353,229,289,48,61,55,9,8,0,13,25,6,1,5,4,0
025,"1,21E+07",Rangsdorf,0003,733,416,"56,75",662,71,0,0,10,406,128,95,86,19,25,22,0,8,0,4,6,8,0,0,5,0
025,"1,21E+07",Rangsdorf,0004,683,361,"52,86",619,64,0,0,8,353,123,87,62,10,26,26,4,2,1,2,4,5,1,0,0,0
025,"1,21E+07",Rangsdorf,0005,1272,675,"53,07",1136,136,0,0,15,660,269,143,118,28,24,29,4,6,0,3,20,13,1,1,1,0
025,"1,21E+07",Rangsdorf,0006,128,68,"53,13",114,14,0,0,4,64,15,21,12,4,4,4,0,0,0,0,2,1,1,0,0,0
025,"1,21E+07",Rangsdorf,0007,969,553,"57,07",915,54,0,0,18,535,159,110,87,37,25,85,4,1,3,6,16,1,0,1,0,0
025,"1,21E+07",Zossen,0010,1003,556,"55,43",943,60,0,1,10,546,184,128,102,31,20,37,5,2,0,3,22,6,2,1,3,0
025,"1,21E+07",Zossen,0011,290,138,"47,59",277,13,0,0,6,132,51,31,23,7,2,5,1,0,0,1,3,4,2,0,2,0
025,"1,21E+07",Zossen,0012,199,93,"46,73",195,4,0,0,1,92,34,20,17,6,4,4,2,0,0,2,0,1,1,1,0,0
025,"1,21E+07",Zossen,0020,249,141,"56,63",245,4,0,0,1,140,56,33,32,2,2,4,2,0,0,4,5,0,0,0,0,0
025,"1,21E+07",Zossen,0030,1404,633,"45,09",1291,113,0,0,16,617,233,105,160,30,18,35,2,2,1,4,12,7,1,4,3,0
025,"1,21E+07",Zossen,0031,1178,540,"45,84",1083,95,0,0,3,537,201,89,137,31,16,25,2,1,0,5,22,2,0,3,3,0
025,"1,21E+07",Zossen,0032,823,273,"33,17",756,67,0,0,11,262,96,39,83,11,7,10,3,2,1,2,3,3,1,1,0,0
025,"1,21E+07",Zossen,0033,978,487,"49,80",921,57,0,0,6,481,197,85,113,21,11,17,4,3,2,8,11,5,1,1,2,0
025,"1,21E+07",Zossen,0034,1245,636,"51,08",1140,105,0,0,12,624,214,119,174,34,17,32,3,2,1,4,14,6,1,0,3,0
025,"1,21E+07",Zossen,0040,471,274,"58,17",458,13,0,0,14,260,90,80,43,9,0,7,5,0,2,1,15,2,1,4,1,0
025,"1,21E+07",Zossen,0050,422,251,"59,48",391,31,0,0,8,243,85,41,45,19,8,21,5,0,0,3,8,2,2,3,1,0
025,"1,21E+07",Zossen,0060,910,443,"48,68",871,39,0,0,14,429,166,38,122,47,11,5,7,1,0,7,15,5,0,3,2,0
025,"1,21E+07",Zossen,0061,1064,452,"42,48",1007,57,0,0,7,445,134,88,129,29,19,14,3,1,0,7,11,0,0,6,4,0
025,"1,21E+07",Zossen,0062,492,268,"54,47",459,33,0,0,9,259,97,57,72,11,2,6,4,0,0,3,3,1,1,1,1,0
025,"1,21E+07",Zossen,0063,1375,512,"37,24",1321,54,0,0,11,501,154,38,171,59,16,13,3,0,1,6,26,1,1,6,6,0
025,"1,21E+07",Zossen,0064,822,319,"38,81",776,46,0,0,12,307,93,38,71,54,12,5,6,2,3,3,11,1,2,4,2,0
025,"1,21E+07",Zossen,0065,248,147,"59,27",238,10,0,0,3,144,49,37,35,4,1,6,1,0,0,2,4,3,0,1,1,0
025,"1,21E+07",Zossen,0066,106,54,"50,94",104,2,0,0,1,53,11,8,22,0,4,3,1,0,0,0,2,0,1,1,0,0
025,"1,21E+07",Zossen,0070,687,288,"41,92",626,61,0,0,6,282,71,80,77,9,9,12,1,1,1,7,10,3,0,0,1,0
025,"1,21E+07",Briefwahl,9005,0,976,-,0,0,0,976,7,969,276,230,296,43,33,33,5,3,0,12,18,3,6,7,4,0
025,"1,21E+07",Briefwahl,9006,0,989,-,0,0,0,989,10,979,239,238,248,21,77,49,2,41,6,17,28,7,1,4,1,0
025,"1,21E+07",Briefwahl,9007,0,1137,-,0,0,0,1137,17,1120,265,279,241,35,104,48,10,77,1,18,32,4,0,3,3,0
026,"1,21E+07",Bestensee,0001,1385,712,"51,41",1267,118,0,0,19,693,186,141,191,47,10,43,16,10,5,10,16,10,4,3,1,0
026,"1,21E+07",Bestensee,0002,949,417,"43,94",886,63,0,0,7,410,120,69,153,22,3,14,5,2,2,5,4,0,2,6,3,0
026,"1,21E+07",Bestensee,0003,1037,452,"43,59",940,97,0,0,16,436,121,43,206,15,5,9,8,4,0,5,7,4,1,7,1,0
026,"1,21E+07",Bestensee,0004,1054,607,"57,59",1005,49,0,0,9,598,155,149,178,35,18,13,19,3,0,5,11,3,5,1,3,0
026,"1,21E+07",Bestensee,0005,669,334,"49,93",594,75,0,0,6,328,89,47,119,24,10,11,7,0,0,5,7,0,5,2,2,0
026,"1,21E+07",Eichwalde,0001,1011,583,"57,67",901,110,0,0,19,564,148,81,141,20,69,16,10,57,2,3,12,2,1,0,2,0
026,"1,21E+07",Eichwalde,0002,1289,761,"59,04",1171,118,0,0,9,752,225,86,229,30,47,20,6,90,0,4,11,1,0,2,1,0
026,"1,21E+07",Eichwalde,0003,1235,727,"58,87",1079,156,0,0,11,716,188,126,188,24,59,20,9,70,3,6,11,6,0,2,4,0
026,"1,21E+07",Eichwalde,0004,1406,773,"54,98",1279,127,0,0,12,761,217,130,213,23,57,14,17,62,1,4,16,0,3,1,3,0
026,"1,21E+07",Mittenwalde,0001,945,499,"52,80",911,34,0,0,14,485,158,92,118,25,14,17,8,5,1,11,12,3,5,13,3,0
026,"1,21E+07",Mittenwalde,0002,904,429,"47,46",865,39,0,1,11,418,128,115,82,28,12,19,9,2,0,2,2,3,0,16,0,0
026,"1,21E+07",Mittenwalde,0003,345,146,"42,32",331,14,0,0,7,139,35,38,24,5,9,6,6,2,0,5,4,0,0,4,1,0
026,"1,21E+07",Mittenwalde,0004,714,395,"55,32",678,36,0,0,10,385,109,146,49,19,11,22,6,1,0,4,10,0,2,5,1,0
026,"1,21E+07",Mittenwalde,0005,631,367,"58,16",593,38,0,0,13,354,106,120,48,13,17,21,8,0,0,3,9,3,1,2,3,0
026,"1,21E+07",Mittenwalde,0006,519,270,"52,02",490,29,0,0,4,266,60,80,62,13,4,12,14,0,0,1,12,6,0,2,0,0
026,"1,21E+07",Mittenwalde,0007,469,224,"47,76",459,10,0,0,5,219,64,37,52,23,6,16,12,0,1,2,3,1,0,2,0,0
026,"1,21E+07",Mittenwalde,0008,456,270,"59,21",413,43,0,0,7,263,92,41,62,9,13,20,12,1,0,2,8,0,2,0,1,0
026,"1,21E+07",Mittenwalde,0009,356,194,"54,49",344,12,0,0,5,189,58,55,36,14,3,5,5,2,1,1,5,1,1,1,1,0
026,"1,21E+07",Mittenwalde,0010,504,225,"44,64",488,16,0,2,5,220,56,61,53,14,5,7,6,0,1,5,7,2,0,2,1,0
026,"1,21E+07",Mittenwalde,0011,504,279,"55,36",466,38,0,0,3,276,95,60,80,14,3,15,2,0,0,1,5,0,1,0,0,0
026,"1,21E+07",Mittenwalde,0012,706,387,"54,82",667,39,0,0,6,381,133,62,104,21,11,12,19,4,0,4,7,2,1,1,0,0
026,"1,21E+07",Schönefeld,0001,731,308,"42,13",705,26,0,0,14,294,91,39,80,14,9,11,3,16,0,7,13,2,1,3,5,0
026,"1,21E+07",Schönefeld,0002,368,211,"57,34",348,20,0,0,9,202,42,39,44,7,12,6,7,35,1,1,4,1,0,3,0,0
026,"1,21E+07",Schönefeld,0003,373,199,"53,35",355,18,0,0,10,189,44,48,35,11,8,9,5,17,0,2,5,2,1,0,2,0
026,"1,21E+07",Schönefeld,0004,427,185,"43,33",415,12,0,0,4,181,60,36,39,15,13,0,3,9,0,2,2,0,1,0,1,0
026,"1,21E+07",Schönefeld,0005,751,310,"41,28",714,37,0,0,3,307,99,72,77,14,14,11,4,2,1,6,3,0,2,2,0,0
026,"1,21E+07",Schönefeld,0006,989,488,"49,34",890,99,0,0,7,481,167,77,169,19,14,9,8,0,1,4,7,1,0,3,2,0
026,"1,21E+07",Schönefeld,0007,583,235,"40,31",555,28,0,0,6,229,61,61,39,22,17,9,6,0,5,4,1,2,1,0,1,0
026,"1,21E+07",Schönefeld,0008,170,99,"58,24",160,10,0,0,3,96,33,22,19,3,6,4,5,1,0,0,2,0,0,1,0,0
026,"1,21E+07",Schönefeld,0009,219,115,"52,51",211,8,0,0,0,115,23,27,18,13,0,4,2,14,0,8,3,0,2,0,1,0
026,"1,21E+07",Schönefeld,0010,1552,741,"47,74",1413,139,0,0,8,733,237,280,71,23,51,26,4,2,2,11,17,3,2,1,3,0
026,"1,21E+07",Schönefeld,0011,1612,689,"42,74",1485,127,0,29,18,671,198,266,56,33,39,30,8,3,2,10,21,0,2,1,2,0
026,"1,21E+07",Schönefeld,0012,1361,543,"39,90",1259,102,0,0,9,534,159,192,46,24,35,36,4,1,0,10,22,1,0,3,1,0
026,"1,21E+07",Schulzendorf,0001,1384,790,"57,08",1276,108,0,0,19,771,201,119,174,25,35,5,17,147,3,13,13,4,5,2,8,0
026,"1,21E+07",Schulzendorf,0002,1243,719,"57,84",1145,98,0,0,12,707,204,122,174,24,44,5,23,76,2,14,11,3,1,3,1,0
026,"1,21E+07",Schulzendorf,0003,1035,624,"60,29",968,67,0,0,20,604,172,93,170,36,29,14,21,37,1,8,11,6,3,2,1,0
026,"1,21E+07",Schulzendorf,0004,1491,831,"55,73",1372,119,0,0,22,809,242,155,225,29,31,19,22,35,0,10,23,2,4,7,5,0
026,"1,21E+07",Schulzendorf,0005,971,531,"54,69",874,97,0,0,7,524,171,109,113,22,34,11,7,30,3,7,12,0,1,4,0,0
026,"1,21E+07",Wildau,0001,1202,680,"56,57",1128,74,0,0,10,670,271,102,197,20,15,13,15,3,3,17,1,4,1,6,2,0
026,"1,21E+07",Wildau,0002,1326,610,"46,00",1257,69,0,0,15,595,226,91,186,26,15,11,8,2,0,8,11,1,2,7,1,0
026,"1,21E+07",Wildau,0003,1370,778,"56,79",1209,161,0,0,23,755,263,141,202,19,63,18,13,1,1,13,13,4,1,1,2,0
026,"1,21E+07",Wildau,0004,1229,664,"54,03",1164,65,0,0,12,652,243,119,175,27,22,15,19,1,2,3,11,7,2,3,3,0
026,"1,21E+07",Wildau,0005,1208,489,"40,48",1142,66,0,0,19,470,147,73,148,33,17,9,13,0,2,5,16,1,2,2,2,0
026,"1,21E+07",Wildau,0006,1463,788,"53,86",1344,119,0,0,19,769,217,148,257,31,36,18,12,3,3,6,19,7,1,7,4,0
026,"1,21E+07",Zeuthen,0001,1272,772,"60,69",1160,112,0,0,17,755,224,127,239,19,52,29,8,28,1,10,13,2,1,0,2,0
026,"1,21E+07",Zeuthen,0002,1369,690,"50,40",1243,126,0,0,16,674,234,101,197,31,34,25,10,10,1,7,14,6,1,0,3,0
026,"1,21E+07",Zeuthen,0003,600,210,"35,00",496,104,0,0,6,204,65,34,60,4,19,3,1,11,0,0,2,2,2,1,0,0
026,"1,21E+07",Zeuthen,0004,1232,754,"61,20",1113,119,0,0,21,733,254,123,197,23,51,23,13,14,1,5,18,6,2,2,1,0
026,"1,21E+07",Zeuthen,0005,1207,665,"55,10",1074,133,0,0,7,658,240,96,171,21,40,31,7,21,3,7,14,5,1,1,0,0
026,"1,21E+07",Zeuthen,0006,1466,859,"58,59",1349,117,0,0,27,832,280,149,223,23,64,21,17,15,1,10,10,9,2,6,2,0
026,"1,21E+07",Zeuthen,0007,1159,627,"54,10",1068,91,0,0,10,617,190,121,152,30,36,26,15,25,0,1,10,5,3,2,1,0
026,"1,21E+07",Briefwahl,9261,0,544,-,0,0,0,544,6,538,140,195,114,17,20,13,5,6,3,14,4,1,1,1,4,0
026,"1,21E+07",Briefwahl,9262,0,476,-,0,0,0,476,0,476,120,84,159,4,40,13,1,36,2,6,5,0,1,4,1,0
026,"1,21E+07",Briefwahl,9263,0,469,-,0,0,0,469,0,469,126,88,139,9,28,11,9,28,0,11,11,2,3,0,4,0
026,"1,21E+07",Briefwahl,9264,0,763,-,0,0,0,763,5,758,229,181,231,10,30,27,3,16,0,17,7,5,0,2,0,0
026,"1,21E+07",Briefwahl,9265,0,522,-,0,0,0,522,6,516,209,94,141,9,22,9,7,1,3,7,4,2,1,7,0,0
026,"1,21E+07",Briefwahl,9266,0,706,-,0,0,0,706,4,702,183,158,232,13,40,23,17,1,1,13,7,6,1,4,3,0
027,"1,21E+07",Königs Wusterhausen,0001,1171,667,"56,96",1051,120,0,0,7,660,239,115,185,27,24,34,6,1,1,5,9,11,1,0,2,0
027,"1,21E+07",Königs Wusterhausen,0002,1033,442,"42,79",949,84,0,0,3,439,145,67,121,28,14,14,13,5,1,8,13,7,1,0,2,0
027,"1,21E+07",Königs Wusterhausen,0003,1240,674,"54,35",1240,0,0,2,18,656,244,125,152,39,25,30,7,3,3,4,13,6,1,2,2,0
027,"1,21E+07",Königs Wusterhausen,0004,1211,609,"50,29",1131,80,0,0,11,598,210,71,206,33,10,18,8,5,1,5,18,8,1,4,0,0
027,"1,21E+07",Königs Wusterhausen,0005,1305,787,"60,31",1163,142,0,3,9,778,260,155,247,20,25,15,24,2,1,3,14,9,1,1,1,0
027,"1,21E+07",Königs Wusterhausen,0006,1515,700,"46,20",1389,126,0,0,12,688,265,117,153,30,28,28,13,3,2,10,19,11,3,0,6,0
027,"1,21E+07",Königs Wusterhausen,0007,1071,456,"42,58",1020,51,0,0,11,445,148,27,167,37,3,16,8,2,5,6,14,1,2,7,2,0
027,"1,21E+07",Königs Wusterhausen,0008,836,334,"39,95",819,17,0,0,3,331,99,28,119,34,16,7,8,3,1,2,6,7,1,0,0,0
027,"1,21E+07",Königs Wusterhausen,0009,824,287,"34,83",792,32,0,0,6,281,90,18,121,22,2,7,6,0,1,2,7,2,2,1,0,0
027,"1,21E+07",Königs Wusterhausen,0010,952,345,"36,24",884,68,0,0,9,336,96,40,140,24,7,6,3,1,1,4,4,2,1,6,1,0
027,"1,21E+07",Königs Wusterhausen,0011,824,315,"38,23",781,43,0,0,12,303,57,34,142,23,7,5,13,2,1,0,10,4,3,1,1,0
027,"1,21E+07",Königs Wusterhausen,0012,1250,638,"51,04",1162,88,0,0,13,625,267,69,186,23,12,16,7,1,1,7,14,15,3,3,1,0
027,"1,21E+07",Königs Wusterhausen,0013,1024,456,"44,53",931,93,0,0,11,445,128,40,182,34,7,11,4,0,0,4,23,8,2,1,1,0
027,"1,21E+07",Königs Wusterhausen,0014,719,337,"46,87",682,37,0,0,7,330,98,77,100,14,8,6,10,6,0,4,2,0,1,1,3,0
027,"1,21E+07",Königs Wusterhausen,0015,580,317,"54,66",543,37,0,0,9,308,91,72,101,10,8,10,3,1,2,5,4,1,0,0,0,0
027,"1,21E+07",Königs Wusterhausen,0016,694,341,"49,14",684,10,0,0,4,337,82,51,142,23,9,14,6,0,1,1,4,4,0,0,0,0
027,"1,21E+07",Königs Wusterhausen,0017,599,282,"47,08",580,19,0,0,6,276,87,36,93,16,4,10,8,0,0,3,13,2,0,2,2,0
027,"1,21E+07",Königs Wusterhausen,0018,1131,557,"49,25",1080,51,0,0,14,543,197,66,166,37,14,19,13,1,2,8,16,1,1,0,2,0
027,"1,21E+07",Königs Wusterhausen,0019,1057,541,"51,18",991,66,0,0,10,531,183,76,141,30,20,32,13,7,1,7,14,3,2,0,2,0
027,"1,21E+07",Königs Wusterhausen,0020,1451,815,"56,17",1334,117,0,0,19,796,243,129,260,43,35,29,14,3,2,4,25,2,2,3,2,0
027,"1,21E+07",Königs Wusterhausen,0021,731,394,"53,90",679,52,0,0,10,384,112,62,125,22,14,19,4,0,0,3,16,6,0,0,1,0
027,"1,21E+07",Königs Wusterhausen,0022,1024,522,"50,98",945,79,0,0,11,511,199,85,124,35,17,19,7,2,0,3,10,6,4,0,0,0
027,"1,21E+07",Königs Wusterhausen,0023,1371,683,"49,82",1284,87,0,0,11,672,237,145,148,27,25,30,18,3,4,5,19,9,2,0,0,0
027,"1,21E+07",Königs Wusterhausen,0024,1369,785,"57,34",1292,77,0,1,19,766,246,140,209,31,35,29,33,5,1,5,20,5,1,2,4,0
027,"1,21E+07",Königs Wusterhausen,0025,1450,918,"63,31",1367,83,0,0,13,905,274,180,259,43,36,29,23,3,0,13,29,6,3,2,5,0
027,"1,21E+07",Königs Wusterhausen,0026,648,352,"54,32",621,27,0,0,11,341,102,53,98,15,11,12,18,3,1,7,16,4,1,0,0,0
027,"1,21E+07",Briefwahl,9001,0,702,-,0,0,0,702,5,697,232,123,230,14,29,30,8,3,5,5,6,4,2,3,3,0
027,"1,21E+07",Briefwahl,9002,0,438,-,0,0,0,438,2,436,136,59,176,7,15,11,10,1,0,8,8,2,1,2,0,0
027,"1,21E+07",Briefwahl,9003,0,555,-,0,0,0,555,4,551,176,112,163,5,35,25,13,0,3,8,6,2,0,0,3,0
027,"1,21E+07",Bad Saarow,0001,948,472,"49,79",873,75,0,0,7,465,120,92,192,20,14,8,7,0,0,1,9,1,0,1,0,0
027,"1,21E+07",Bad Saarow,0002,746,343,"45,98",688,58,0,0,9,334,93,76,113,17,7,5,2,2,2,3,9,3,2,0,0,0
